Duration_1,CritPres2D,Tran_main,WL,GRPCODE,GDO_GID,InsigSum1A,WTR,criticality_model,Ex_Hi_2031,Hosp_Serv,INFRA_STAT,Active_Ope,HANSEN_COM,MI_SCR,STANDARD_CONFOR,CRITICAL_SCR,Remove_Seg,RiskThresh,FID,TRANS,InsigSum,BRKS_FVYRS,C06_Cost,NPA,LowSum1A,LowSum,MAXRISK,DIAMETER,Dia_x_lenO,FLP,Hospital,PCU,Priority,Source,TOT_RES,HL,ST_CLASS,HDL,MATERIAL,Dia_x_len,SumCost,Demand_Met,C08_Cost,CAM_CATEG1,HEAD_LOSS_SCR,Maintenance_Cost,School,C07_Cost,Age,Med_Centre,OPSC_TEXT,DNMMLD,Shape *,OBJECTID_1,MI,DSC_TEXT,Shape_Le_1,Crit_Rests,CritConsSc,PCScore,FRM_NODE,MedSum,Pres_Zone,HighSum,RSL_SCR,WPZ,SOGR_HANSN,INST_YR,MAFIP,WM_WATERMA,DCSDesc,New_Seg,PCSDesc,Mat_Fact,HWY,ENVMT_SCR,TotBrks,HEU,Group_Mat,OBJECTID,DNM, Normalized Quality - test result Score,Operation_Cost,TotBrks_Lenght,R,QUALIT_SCR,Shape_Leng,GISIDForm,WM_WATERM1,A2031,WM_WATERM2,DIA_SCR,OID_,SEVERITY,f,DCS,TOTCNSQS,RWY,TOT_LV,SOIL,INSTALL_DA,MATERIAL_CD,ST_DIR,MaxTOTRISK,ACCESS_SCR,DURATION,LT_CARE,Airp_Serv,BRKS_FVYRS_SCR,REPLC_COST,TM,BRKS_FV_YRS_L,DCScore,TO_NODE,LEN_M,INSTDATE,DSC_NUM,BRK_SCR,HPU,SCORE,ExtSum,GISID,ESA,YR_INSTALL,Shape_Le_2,ST_NAME,RSL,CITY,ST_TYPE,OPSC,Adj_Length,OPSC_NUM,condition_model,DRAINAGE,Grp_C_Risk
10000000,Not Balanced,YES,0,D04,29285,1880000,0,3, ,0,A,YES,746061,15,0,494.7000122,NO,Moderate,3654,1,0,54,625000,0,0,0,85,900, ,0,0,360,0,RATRANSMISSION MAIN,0,0.0005795539,ARTERIAL,0,TMCPP3, ,1880000,10000000,5000,RATRANSMISSION MAIN,15,87.6523695,0,1250000,9,0,(Catastrophic) - Not Balanced,0,Polyline,3133,0.0704201456,(Catastrophic) - Not Balanced,79.306607,Not Balanced,5 (Catastrophic) - Not Balanced,5,16562355,1880000,Zone 5,0,15,5, ,2007,70.8969,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,1,1,0,180,0,CPP,3141,43.8119,0,61.35665865,1.0267834231,6.43948768099983E-16,0,175.304739,3146,9,Yes,  PWL_,15,1040,0,0.0261978464,Not Balanced,34,0,14.55,CL,01-11-2007,CPP, ,494.700012,15,10000000,0,0,1,2116,Yes,0.3080350269,5,6562356,175.304739,01-11-2007,5,15,0,494.7000122,0,3146,0,2007,79.306607,MAYFIELD,9,BRAMPTON,RD,5 (Catastrophic) - Not Balanced, ,5,0,W,D04 494.700012206999
48,n/a - flow failure,NO,0,O74,1432,950000,0,5, ,0,A,YES,507942,10,0,633,NO,Moderate,3021,0,0,93,52500,279.155833,0,0,120,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,26888000,0.0143755125,LOCAL,0,DI, ,2052500,103328.2,750000,TRSUB-TRANSMISSION MAIN,0,29.5952075,0,1250000,44,0,(Catastrophic) - Flow Failure,100496,Polyline,29,0.0319237644,(Low),59.190415,Fail (Flow),5 (Catastrophic) - Flow Failure,5,598940,2052500,Zone 5,0,10,5, ,1972,0.03,R,(Low), ,(Catastrophic) - Flow Failure,0.5,1,0,147,0,CICPP,29,0.063,0,20.71664525,2.4835102102,1.5972791656641E-14,0,59.190415,29,4,Yes,  PWL,5,55,26548.19922,0.0333752697,2 (Low),30,0,21.1,CL,01-01-1972,DI, ,633,15,48,0,0,1,1576,No,1.5712003371,2,598943,59.190415,01-01-1972,2,15,0,633,0,29,0,1972,59.190414,ARCHDEKIN,22,BRAMPTON,DR,5 (Catastrophic) - Flow Failure, ,5,0,I,O74 633
0,38.5,NO,0,D52,11395,1430000,1,4, ,0,A,YES,520819,15,15,561.2000122,NO,Low,1251,0,0,81,175000,19.351944,0,455000,92,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.2601243738,COLLECTOR,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,535.5241995,1,275000,44,0,(Low),6966.700195,Polyline,850,0.5776593523,(Negligible),800.466897,Fail (Pressure),2 (Low),2,605713,0,Zone 2,0,5,2, ,1972,3.4926,R,(Negligible), ,(Low),1,0,15,183,0,CPP,850,4.2992,0,374.86693965,0.1708606261,2.89027082026809E-13,0,1071.048399,852,4,Yes,  PWL,5,189,1840.410034,0.0333752697,1 (Negligible),23,0,24.4,CL,01-01-1972,CPP, ,561.200012,15,0,0,0,1,1576,No,0.0756268345,1,605788,1071.048399,01-01-1972,1,15,0,561.2000122,0,852,1,1972,800.466897,MISSISSAUGA VALLEY,44,MISSISSAUGA,BLVD,2 (Low), ,2,5,I,D52 561.200012206999
0,Inactive/Closed,NO,0,H42,3947,332500,1,3, ,0, ,NO,0,15,15,423.2000427,NO,Low,3805,0,0,49,175000,0,0,1200000,86.25,300, ,1,0,360,0,2012_COMP_Linear,0,0.7484423536,COLLECTOR,0,PVC, ,1200000,0,750000,2012_COMP_Linear,0,333.020344,0,275000,4,0,Inactive/Closed,0,Polyline,3496,0.4834624977,Inactive/Closed,666.040688,Inactive/Closed,Inactive/Closed,0, ,0,Inactive,0,15,7, ,2013,0, ,Inactive/Closed, ,Inactive/Closed,0.1,0,15,71,0,PVC,3504,0.005,0,233.1142408,0.1066000941,8.31602615131836E-13,0,666.040688,3520,0,Yes, ,5,1426,0,0.0366451703,Inactive/Closed,23,0,18.4,CL,30-12-1899,PVC, ,423.200043,15,0,0,0,1,1171,No,0.073569079,0, ,666.040688,30-12-1899,0,15,0,423.2000427,0,3520,1,2012,666.040688,HEART LAKE,1,CALEDON,RD,Inactive/Closed, ,0,7,I,H42 423.200042725
0,38.1,NO,0,J42,8484,1800000,0,4, ,0,A,YES,516676,15,0,579.5999756,NO,Moderate,2195,0,0,84,52500,8.653333,0,0,84,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.3074332995,ARTERIAL,0,CPP, ,332500,0,5000,TRSUB-TRANSMISSION MAIN,0,632.9202035,0,275000,29,0,(Low),3115.199951,Polyline,739,0.6827184936,(Negligible),203.661758,Fail (Pressure),2 (Low),2,600534,332500,Zone 4,0,0,4, ,1987,1.9956,R,(Negligible), ,(Low),1,1,0,176,0,CPP,739,2.9002,0,443.04414245,0.1390380644,3.41592555003519E-13,0,1265.840407,741,4,Yes,  PWL,5,842,822.948975,0.0333752697,1 (Negligible),21,0,27.6,C,01-01-1987,CPP, ,579.599976,15,0,0,0,1,1576,No,0.0663590762,1,600723,1265.840407,01-01-1987,1,15,0,579.5999756,0,741,0,1987,203.661758,KENNEDY,29,MISSISSAUGA,RD,2 (Low), ,2,5,I,J42 579.599975586
10000000,n/a - flow failure,NO,0,S43,33426,332500,0,5, ,0,A,YES,794206,15,15,632,NO,Moderate,2398,0,0,27,175000,6158.651389,0,0,120,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,1.16E+14,0.2264761916,LOCAL,0,CPP, ,455000,10000000,5000,TRSUB-TRANSMISSION MAIN,0,466.251891,1,275000,6,0,(Catastrophic) - Not Balanced,2217110,Polyline,1752,0.5029366845,(Catastrophic) - Not Balanced,32.579232,Fail (Flow),5 (Catastrophic) - Flow Failure,5,6543386,455000,Zone 5,0,15,5, ,2010,0.6443,NAMP,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,1,0,15,58,0,CPP,1750,2.8632,0,326.3763237,0.0621981392,2.51640212843849E-13,0,932.503782,1753,4,Yes,  PWL,5,1228,585699,0.0333752697,3 (Moderate),32,0,19.75,C,05-03-2010,CPP, ,632,0,10000000,0,0,1,1576,No,0.0289543062,5,6570368,932.503782,05-03-2010,5,15,0,632,0,1753,1,2010,78.83968,THE GORE,6,BRAMPTON,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,S43 632
0,38.1,NO,0,K42,34222,905000,0,3, ,0,A,YES,806512,15,0,489.6000366,NO,Low,1750,0,0,130,175000,10.078056,0,1430000,90,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0103139796,ARTERIAL,0,CPPI, ,1430000,0,5000,TRSUB-TRANSMISSION MAIN,15,182.6630405,0,1250000,6,0,(Low),3628.100098,Polyline,2688,0.1457189905,(Negligible),143.341874,Fail (Pressure),2 (Low),2,SL6572601,0,Zone 4,0,15,4, ,2010,1.2656,R,(Negligible), ,(Low),1,1,0,183,0,CPP,2693,1.5682,0,127.86412835,0.5009223527,1.14599773814744E-14,0,365.326081,2697,6,Yes,  PWL,10,291,958.442993,0.0294614908,1 (Negligible),24,0,20.4,C,01-03-2010,CPP, ,489.600037,15,0,0,0,1,2131,No,0.3558464801,1,6572602,365.326081,01-03-2010,1,15,0,489.6000366,0,2697,0,2010,6.096312,HWY 409,6,MISSISSAUGA, ,2 (Low), ,2,5,I,K42 489.600036621
0,39.9,NO,0,V45,32063,455000,0,3, ,0,A,YES,781189,10,15,479.6999817,NO,Moderate,1938,0,0,3,175000,0.064167,0,0,97.5,300, ,0,0,360,0,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,0.0731692666,ARTERIAL,1,PVC, ,1800000,0,375000,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,32.556755,0,1250000,10,0,(Low),23.1,Polyline,3835,0.0472642899,(Negligible),65.11351,Fail (Pressure),2 (Low),2,6567094,1800000,Zone 3,0,15,3, ,2006,0.0468,R,(Negligible), ,(Low),0.1,0,15,11,1,PVC,3847,1.555,0,22.7897285,0.1689357554,8.12991851278806E-14,0,65.11351,3871,3,Yes,  PWL,5,1487,6.10237,0.0366451703,1 (Negligible),26,0,18.450001,CL,1/0/1900 0:00,PVC, ,479.699982,10,0,0,0,1,1171,No,0.0460733878,1,6567099,65.11351,1/0/1900 0:00,1,5,0,479.6999817,0,3871,1,2006,65.11351,TOMKEN RD,1,MISSISSAUGA, ,2 (Low), ,2,5,I,V45 479.699981689
0,38,NO,0,A26,20477,905000,0,4, ,0,A,YES,651850,15,0,534.4499512,NO,Moderate,3001,0,0,37,175000,7.178611,0,0,84,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0091765025,ARTERIAL,0,DIHY, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,15,162.5180485,0,275000,39,0,(Low),2584.300049,Polyline,5,0.1296483728,(Negligible),307.716808,Fail (Pressure),2 (Low),2,PC592385,455000,Zone 6,0,10,6, ,1977,8.3477,R,(Negligible), ,(Low),0.5,0,0,101,0,CPP,5,8.3897,0,113.76263395,0.3107347182,1.01961138651437E-14,0,325.036097,5,6,Yes,  PWL,10,956,682.700012,0.0294614908,1 (Negligible),21,0,25.450001,CL,01-01-1977,DI, ,534.449951,0,0,0,0,1,2131,No,0.1138335106,1,6510105,325.036097,01-01-1977,1,15,0,534.4499512,0,5,0,1977,307.716808,BOVAIRD,20,BRAMPTON,DR,2 (Low), ,2,5,I,A26 534.449951172
81.5,n/a - flow failure,NO,0,I09,23348,455000,1,4, ,0,A,YES,691035,15,15,571.2000122,NO,Moderate,2258,0,0,109,175000,112.509167,0,0,105,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,17789500,0.0289089129,LOCAL,0,CPP, ,455000,40742.2,5000,TRSUB-TRANSMISSION MAIN,0,59.5154625,0,275000,16,0,(Catastrophic) - Flow Failure,40503.30078,Polyline,1269,0.0641981512,(Negligible),107.838595,Fail (Flow),5 (Catastrophic) - Flow Failure,5,6531929,455000,Zone 5,0,10,5, ,2000,0.012,R,(Negligible), ,(Catastrophic) - Flow Failure,1,1,15,182,0,CPP,1277,0.0108,0,41.66082375,1.5290144137,3.212101428453E-14,0,119.030925,1279,4,Yes,  PWL,5,1176,10699.7998,0.0333752697,2 (Low),28,0,20.4,C,01-07-2000,CPP, ,571.200012,15,81.5,0,0,1,1576,No,0.9157284126,1,6001363,119.030925,01-07-2000,1,15,0,571.2000122,0,1279,0,2000,107.838595,KENNEDY,16,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,I09 571.200012206999
0,38.4,NO,0,T01,8129,455000,1,4, ,0,A,YES,516057,15,15,557.5,NO,Moderate,2646,0,0,5,625000,11.562778,0,0,93.75,750, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0066119438,COLLECTOR,0,TMCPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,381.5351515,0,275000,49,0,(Negligible),4162.600098,Polyline,2841,0.3001433399,(Negligible),763.070303,Fail (Pressure),2 (Low),1,600463,905000,Zone 4,0,5,4, ,1967,16.3006,R,(Negligible), ,(Negligible),1,0,15,29,0,CPP,2849,9.3245,0,267.07460605,0.038004362,7.34660427340209E-15,0,763.070303,2853,7,Yes,  PWL_,5,900,1099.640015,0.0275945805,1 (Negligible),25,0,22.299999,C,01-01-1967,CPP, ,557.5,15,0,0,0,1,2161,Yes,0.0065524762,1,600464,763.070303,01-01-1967,1,0,0,557.5,0,2853,1,1967,763.070303,DIXIE,49,MISSISSAUGA,RD,2 (Low), ,1,7,I,T01 557.5
0,38.3,NO,0,L29,25222,455000,0,2, ,0,A,YES,702536,10,0,355.5000305,NO,Low,3259,0,0,78,2500,15.956389,0,282500,67.5,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0047831702,ARTERIAL,0,CPP, ,282500,0,5000,TRSUB-TRANSMISSION MAIN,0,9.8472255,0,275000,14,0,(Low),5744.299805,Polyline,1367,0.0106220072,(Negligible),1.566955,Fail (Pressure),2 (Low),2,6541807,0,Zone 5,0,15,5, ,2002,1.9967,R,(Negligible), ,(Low),1,0,0,88,0,CPP,1373,4.2497,0,6.89305785,4.4682636749,5.31463350299072E-15,0,19.694451,1375,4,Yes,  PWL,5,513,1517.479981,0.0333752697,1 (Negligible),18,0,19.75,C,01-06-2002,CPP,S,355.50003,0,0,0,0,1,1576,No,3.9605064391,1,6541805,19.694451,01-06-2002,1,15,0,355.5000305,0,1375,0,2002,18.127496,KENNEDY,14,BRAMPTON,RD,2 (Low), ,2,5,I,L29 355.500030518
0,38.8,NO,0,S34,18967,455000,0,3, ,0,A,YES,630615,15,15,491,NO,Low,1041,0,0,6,52500,9.667222,0,1307500,80,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1417647169,LOCAL,0,DI, ,1307500,0,5000,TRSUB-TRANSMISSION MAIN,0,291.854375,0,1250000,15,0,(Low),3480.199951,Polyline,186,0.3148175365,(Negligible),14.140139,Fail (Pressure),2 (Low),2,6442434,0,Zone 1,0,15,1, ,2001,4.9808,R,(Negligible), ,(Low),0.5,0,15,14,0,DI,186,3.94,0,204.2980625,0.0239845642,1.57516352130803E-13,0,583.70875,186,4,Yes,  PWL,5,1239,919.372009,0.0333752697,1 (Negligible),20,0,24.549999,CL,02-04-2001,DI, ,491,0,0,0,0,1,1576,No,0.010279099,1,600323,583.70875,02-04-2001,1,10,0,491,0,186,1,2001,14.140139,KANE,8,MISSISSAUGA,RD,2 (Low), ,2,5,I,S34 491
10000000,Not Balanced,YES,0,N51,2918,2255000,0,5, ,0, ,YES,0,15,15,740.25,NO,High,948,0,0,14,2500,0,0,0,131.25,2100, ,0,0,360,128,2012_COMP_Linear,0,3.32576770086419E-05,LOCAL,0,CPP, ,1627500,10000000,375000,2012_COMP_Linear,15,435.7277575,1,1250000,5,0,(Catastrophic) - Not Balanced,0,Polyline,3611,0.3134732068,(Catastrophic) - Not Balanced,546.088238,Not Balanced,5 (Catastrophic) - Not Balanced,5, ,0,Zone 2,1627500,15,2, ,2011,319.0132, ,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,1,1,15,146,0,CPP,3550,102.376,0,305.00943025,0.1675358036,3.69529744540466E-17,0,871.455515,3569,0,Yes, ,15,108,0,0.0209168382,Not Balanced,35,0,21.15,C,1/0/1900 0:00,CPP, ,740.25,15,10000000,0,0,1,2363,Yes,0.0160650771,5, ,871.455515,1/0/1900 0:00,5,15,0,740.25,0,3569,1,2011,325.367277,SOUTH SHERIDAN,5,MISSISSAUGA,WY,5 (Catastrophic) - Not Balanced, ,5,0,I,N51 740.25
0,Inactive/Closed,NO,0,Q73,2808,825000,1,4, ,0, ,NO,0,15,15,504.4500122,NO,Moderate,3986,0,0,61,175000,0,0,0,76,400, ,0,0,360,0,2012_COMP_Linear,0,0.0732226903,COLLECTOR,0,PVC, ,455000,0,5000,2012_COMP_Linear,0,150.745284,1,275000,4,0,Inactive/Closed,0,Polyline,4070,0.1626059536,Inactive/Closed,301.490568,Inactive/Closed,Inactive/Closed,0, ,455000,Inactive,0,15,6, ,2012,0, ,Inactive/Closed, ,Inactive/Closed,0.1,0,15,161,0,DI,4296,Inactive,0,105.5216988,0.5340133891,8.13585447763181E-14,0,301.490568,4421,0,No, ,5,1333,0,0.0333752697,Inactive/Closed,19,0,26.549999,CL,1/0/1900 0:00,PVC, ,504.450012,0,0,0,0,1,1576,No,0.2023280543,0, ,301.490568,1/0/1900 0:00,0,15,0,504.4500122,0,3553,0,2012,301.490568,BRAMALEA,1,BRAMPTON,RD,Inactive/Closed, ,0,7,I,Q73 504.450012206999
0,-24.6,NO,0,U21,29648,455000,0,5, ,0,A,YES,747847,15,15,646.8000488,NO,Moderate,1730,0,0,2,625000,281639.9931,0,0,112,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0261904066,LOCAL,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,463.83835,0,275000,49,0,(Catastrophic),101390000,Polyline,2598,0.370025901,(Negligible),149.854096,Fail (Pressure),5 (Catastrophic),5,6558348,905000,Zone 2,0,5,2, ,1967,45.1726,R,(Negligible), ,(Catastrophic),1,0,15,33,0,CPP,2606,28.8402,0,324.686845,0.0355727378,2.91004517668718E-14,0,927.6767,2610,6,Yes,  PWL,10,676,26784400,0.0294614908,1 (Negligible),28,0,23.1,CL,01-01-1967,CPP, ,646.800049,0,0,0,0,1,2131,No,0.0021559235,1,6563264,927.6767,01-01-1967,1,5,0,646.8000488,0,2610,1,1967,149.854096,BLOOR,49,MISSISSAUGA,ST,5 (Catastrophic), ,5,0,I,U21 646.800048827999
0,39.8,NO,0,I53,34512,455000,1,3, ,0,A,YES,808978,10,15,493.75,NO,Moderate,877,0,0,52,175000,0.111111,0,0,93.75,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0225005132,ARTERIAL,0,HDPE, ,1430000,0,5000,TRSUB-TRANSMISSION MAIN,0,46.3223385,0,1250000,7,0,(Low),40,Polyline,3252,0.0499669895,(Negligible),92.644677,Fail (Pressure),2 (Low),2,6573110,1430000,Zone 4,0,15,4, ,2009,6.2859,R,(Negligible), ,(Low),0.4,0,15,110,0,HDPE,3260,6.3586,0,32.42563695,1.1873321119,2.50005701736979E-14,0,92.644677,3272,4,Yes,  PWL,5,1387,10.5669,0.0333752697,1 (Negligible),25,1,19.75,CL,01-05-2008,HDPE, ,493.75,15,0,0,0,1,1576,No,0.5612842711,1,6573109,92.644677,01-05-2008,1,15,0,493.75,0,3272,0,2009,92.644677,ERIN MILLS,3,MISSISSAUGA,PKWY,2 (Low), ,2,5,I,I53 493.75
0,38.4,NO,0,G21,3332,455000,1,4, ,0,A,YES,510508,15,15,619.8499756,NO,Moderate,2133,0,0,1,175000,10.483611,0,0,92,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.293517295,ARTERIAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,604.270996,1,275000,36,0,(Low),3774.100098,Polyline,490,0.6518151607,(Negligible),520.269409,Fail (Pressure),2 (Low),2,597878,455000,Zone 5,0,5,5, ,1980,0.8553,R,(Negligible), ,(Low),1,0,15,38,0,CPP,492,3.2474,0,422.9896972,0.0314428462,3.26130327799153E-13,0,1208.541992,493,4,Yes,  PWL,5,731,997.012024,0.0333752697,1 (Negligible),23,0,26.950001,C,01-01-1980,CPP, ,619.849976,0,0,0,0,1,1576,No,0.0008274433,1,597876,1208.541992,01-01-1980,1,0,0,619.8499756,0,493,0,1980,369.853671,TORBRAM,36,BRAMPTON,RD,2 (Low), ,2,5,I,G21 619.849975586
0,38.5,NO,0,L39,35437,1257500,0,5, ,0,A,YES,834170,15,0,633.6500244,NO,Moderate,3040,0,0,49,52500,15.063056,0,0,115,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0640945506,ARTERIAL,0,DI, ,332500,0,5000,TRSUB-TRANSMISSION MAIN,0,131.952967,0,275000,42,0,(Low),5422.700195,Polyline,72,0.1423350532,(Negligible),27.061366,Fail (Pressure),2 (Low),2,6574938,332500,Zone 6,0,10,6, ,1974,4.2955,R,(Negligible), ,(Low),0.5,0,0,143,0,DI,260,1.4549,0,92.3670769,0.541859737,7.12161673597532E-14,0,263.905934,260,4,Yes,  PWL,5,1286,1432.530029,0.0333752697,1 (Negligible),23,0,27.549999,CL,01-01-1974,DI,N,633.650024,0,0,0,0,1,1576,No,0.1856722176,1,601883,263.905934,01-01-1974,1,15,0,633.6500244,0,260,0,1974,236.844568,KENNEDY,21,BRAMPTON,RD,2 (Low), ,2,5,W,L39 633.650024413999
0,39.1,NO,0,A16,1198,2625000,0,3, ,0,A,YES,507655,15,0,433.2000122,NO,Low,3846,0,0,36,175000,8.693056,0,1430000,90,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1499512596,LOCAL,0,AC, ,1430000,0,5000,TRSUB-TRANSMISSION MAIN,0,308.708204,0,1250000,78,0,(Low),3129.5,Polyline,3643,0.3329974282,(Negligible),315.279298,Fail (Pressure),2 (Low),2,599679,0,Zone 6,0,15,6, ,1938,4.8604,R,(Negligible), ,(Low),0.1,0,0,193,0,AC,3652,1.4615,0,216.0957428,0.3125929235,1.66612510663689E-13,0,617.416408,3671,4,Yes,  PWL,5,3,826.726013,0.0333752697,1 (Negligible),24,0,18.049999,CL,30-12-1899,AC, ,433.200012,0,0,0,0,1,1576,No,0.0583074883,1,599451,617.416408,30-12-1899,1,15,0,433.2000122,0,3671,0,1938,315.279298,ROYAL ORCHARD DR,8,BRAMPTON, ,2 (Low), ,2,5,I,A16 433.200012206999
0,30,NO,0,H23,3310,652500,0,5, ,0,A,YES,510485,15,0,655.5,NO,Moderate,3640,0,0,56,175000,2772.274167,0,0,120,900, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0006221576,LOCAL,0,TMCPP, ,1200000,0,750000,TRSUB-TRANSMISSION MAIN,15,94.0958015,0,275000,33,0,(Severe),998019,Polyline,3005,0.0755968159,(Negligible),88.140005,Fail (Pressure),4 (Severe),4,599095,1200000,Zone 5,0,5,5, ,1983,4.409,R,(Negligible), ,(Severe),1,0,0,152,0,CPP,3032,3.4418,0,65.86706105,0.8076874716,6.91286223121504E-16,0,188.191603,3037,9,Yes,  PWL_,15,661,263649,0.0261978464,1 (Negligible),30,0,21.85,CL,01-01-1983,CPP, ,655.5,0,0,0,0,1,2116,Yes,0.2975690685,1,598493,188.191603,01-01-1983,1,15,0,655.5,0,3037,0,1983,85.239317,DIXIE,33,BRAMPTON,RD,4 (Severe), ,4,1,I,H23 655.5
0,38.6,NO,0,E68,27026,455000,0,4, ,0,A,YES,714838,15,0,544,NO,Moderate,3901,0,0,73,2500,5.899167,0,0,85,400, ,0,0,360,0,LAKE_BASED_WATERMAIN,0,0.1858878857,LOCAL,0,DI, ,282500,0,5000,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,382.691786,0,275000,45,0,(Low),2123.699951,Polyline,3895,0.4128020534,(Negligible),296.863883,Fail (Pressure),2 (Low),2,6553768,282500,Zone 5,0,10,5, ,1971,0.4513,R,(Negligible), ,(Low),0.5,0,0,129,0,DI,4109,0.2303,0,267.8842502,0.1685429433,2.06542095252613E-13,0,765.383572,4196,1,Yes,  PWL,5,1316,561.021973,0.0333752697,1 (Negligible),17,0,32,CL,1/0/1900 0:00,DI, ,544,0,0,0,0,1,1576,No,0.0953770144,1,6326307,765.383572,1/0/1900 0:00,1,15,0,544,0,4196,0,1971,296.863883,ARCHDEKIN DR,23,BRAMPTON, ,2 (Low), ,2,5,I,E68 544
10000000,Not Balanced,YES,0,W18,14366,282500,0,5, ,0,A,YES,524404,15,0,730,NO,High,2964,0,0,169,625000,52284.54111,0,0,150,1800, ,0,0,360,89,TRSUB-TRANSMISSION MAIN,9.07E+14,7.76155959834244E-05,ARTERIAL,0,TMCPP, ,2250000,10000000,375000,TRSUB-TRANSMISSION MAIN,15,452.429023,0,1250000,55,0,(Catastrophic) - Not Balanced,18822400,Polyline,3829,0.2998554928,(Catastrophic) - Not Balanced,14.607221,Not Balanced,5 (Catastrophic) - Not Balanced,5,6576242,0,Zone 2,2250000,0,4, ,1961,469.7337,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,1,0,0,177,0,CPP,3737,541.248,0,316.7003161,0.1956107931,8.62395510926938E-17,0,904.858046,3761,18,Some,  PWL_,15,185,4972350,0.0217512362,Not Balanced,40,0,18.25,CL,01-01-1954,CPP, ,730,0,10000000,0,0,1,2565,Yes,0.1867696273,5,607779,904.858046,01-01-1954,5,15,0,730,0,3761,0,1961,18.182445,WESTPORT,55,MISSISSAUGA,CR,5 (Catastrophic) - Not Balanced, ,5,0,I,W18 730
0,39.2,NO,1,L64,0,455000,1,4, ,0, ,YES,0,15,15,564.1999512,NO,Moderate,2997,0,0,76,625000,2.7475,0,0,97.5,900, ,1,0,360,0,2012_COMP_Linear,0,0.0037380713,ARTERIAL,0, , ,905000,0,5000, ,15,565.3500205,0,275000,4,0,(Low),989.099976,Polyline,4058,0.4542037027,(Negligible),1130.700041,Fail (Pressure),2 (Low),2, ,905000,Zone 4,0,15,4, ,2012,39.5758, ,(Negligible), ,(Low),1,0,15,129,0,CPP,4272,32.7658,0,395.74501435,0.1140886135,4.15341252407643E-15,0,1130.700041,4363,0,Yes, ,15,885,261.292999,0.0261978464,1 (Negligible),26,0,21.700001,C,1/0/1900 0:00,CPP, ,564.199951,15,0,0,0,1,2116,Yes,0.0672149971,1, ,1130.700041,1/0/1900 0:00,1,15,0,564.1999512,0,4363,1,2012,1130.700041,HUMBERWEST,4,BRAMPTON,PKWY,2 (Low), ,2,5,I,L64 564.199951172
0,38.4,NO,0,P20,12313,282500,0,4, ,0,A,YES,521979,15,15,578.5,NO,Moderate,1400,0,0,103,625000,5.561389,0,0,104,450, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0944686703,LOCAL,0,CPP, ,1880000,0,5000,TRSUB-TRANSMISSION MAIN,0,363.6933935,0,1250000,71,0,(Low),2002.099976,Polyline,1455,0.748521512,(Negligible),137.844861,Fail (Pressure),2 (Low),2,605052,1880000,Zone 1,0,0,1, ,1945,5.1834,R,(Negligible), ,(Low),1,0,15,108,0,CPP,903,3.4555,0,254.58537545,0.1484767141,1.04965189266442E-13,0,727.386787,905,4,Yes,  PWL,10,845,528.898987,0.0321616143,1 (Negligible),26,0,22.25,S,01-01-1945,CPP, ,578.5,0,0,0,0,1,826,No,0.1416027921,1,604893,727.386787,01-01-1945,1,15,0,578.5,0,905,1,1945,31.804158,HURONTARIO,71,MISSISSAUGA,ST,2 (Low), ,2,5,W,P20 578.5
