COMPKEY,W/O #,Service Request #,No. Breaks,W/O Date,SRC,Asset Type,Mat,Dia,FROM NODE,TO NODE,Failure Type,Failure Cause,W/M Depth,Soil Type,UNIT,Street,Pres Zone,Zone,Tile
939272,  2266621,2620484,1,29/08/2015,C_UT,WMN,DI,300,595851,6591019,1.3,8.5,2.20 ,CLAY,,CLARK BLVD,5,B62,0819
508195,  2263400,2551442,1,24/08/2015,C_UT,WMN,PVC,150,599097,599015,2.1,8.6,1.70 ,CLAY,NP,NEWPORT ST,6,B45,0953
859158,  2260934,2603375,1,18/08/2015,C_UT,WMN,DI,150,6582257,599165,1.3,8.5,1.70 ,CLAY,128,KINGSWOOD DR,6,B43,0895
507822,  2260822,2603375,1,18/08/2015,C_UT,WMN,DI,150,599531,599163,1.3,8.5,1.70 ,CLAY,98,KINGSWOOD DR,6,B43,0895
877491,  2256142,2586263,1,06/08/2015,C_UT,WMN,DI,400,597779,6585940,1.3,8.5,2.00 ,CLAY,499,STEELES AVE,5,B59,0690
512133,  2256133,2586378,1,06/08/2015,C_UT,WMN,DI,300,596277,596278,1.3,8.7,2.00 ,CLAY,24,MELANIE DR,4,B80,0722
860629,  2253440,2581464,1,03/08/2015,C_UT,WMN,DI,300,596256,6582624,1.3,,0.00 ,,6,WESTWYN CT,4,B78,0671
717007,  2253443,2581453,1,03/08/2015,C_UT,WMN,CI,150,6556406,597020,1.1,,0.00 ,,10,AINTREE CR,5,B63,0795
512133,  2253457,2581168,1,02/08/2015,C_UT,WMN,DI,300,596277,596278,1.3,8.7,1.83 ,CLAY,28,MELANIE DR,4,B80,0722
882134,  2252748,2580231,1,31/07/2015,C_UT,WMN,CI,250,6586966,597126,1.1,,1.70 ,CLAY,64,BARTLEY BULL PKWY,5,B60,0715
716703,  2242429,2493805,1,13/07/2015,C_UT,WMN,CI,150,6556064,597040,1.1,8.5,2.00 ,CLAY,13,CHILTERN CT,5,B63,0821
648761,  2238883,2544737,1,06/07/2015,C_UT,WMN,PVC,300,6507765,6459522,2.1,8.4,2.00 ,CLAY,240,BRISDALE DR,6,B22,0998
774769,  2235691,2532197,1,26/06/2015,C_UT,WMN,DI,150,6566607,596322,1.3,8.5,2.00 ,CLAY,304,ROYAL SALISBURY WAY,6,B44,0896
836436,  2234440,2529010,1,24/06/2015,C_UT,WMN,DIHYPC,400,6566934,6575748,1.3,8.5,2.40 ,SAGR,Gore,CASTLEMORE RD,5,B52,1044
878240,  2233702,2477521,1,23/06/2015,C_UT,WMN,CPP,400,6586080,6586076,4.1,8.7,3.50 ,CLAY,Country,TORBRAM RD,6,B30,1150
511499,  2202688,2471115,1,01/05/2015,C_UT,WMN,COPP,50,598873,598504,1.3,8.1,2.00 ,CLAY,11,HOMELAND CT,5,B46,0871
788078,  2199672,2468371,1,29/04/2015,C_UT,WMN,DI,300,596349,6568445,,,0.00 ,,2000,CLARK BLVD,5,B65,0825
747081,  2197252,2464619,1,26/04/2015,C_UT,WMN,DI,150,6563004,599329,1.3,8.5,2.00 ,CLAY,471,HANSEN RD,6,B44,0923
526464,  2197251,2464447,3,26/04/2015,C_UT,WMN,DI,300,608636,608630,1.3,8.7,3.50 ,CLAY,Tortois,GOREWAY DR,5,B31,1125
509576,  2197097,2464500,1,25/04/2015,C_UT,WMN,DI,300,6325461,596874,1.3,8.7,2.00 ,CLAY,67,SELBY RD,5,B61,0766
516319,  2196485,2463052,1,24/04/2015,C_UT,WMN,DI,150,601057,601058,1.3,8.7,2.00 ,CLAY,7302,REDFOX RD,4,Z48W,0654
516558,  2188783,2456394,1,18/04/2015,C_UT,WMN,CPP,400,600691,600688,4.1,8.7,2.50 ,,1935,DREW RD,4,,0624
512434,  2178381,2446537,1,09/04/2015,C_UT,WMN,CI,300,596935,596957,1.3,8.5,3.00 ,CLST,55,WEST DR,5,B62,0793
511250,  2167313,2441954,1,06/04/2015,C_UT,WMN,DI,150,599535,599536,1.3,8.5,2.00 ,CLAY,6,WRIGHT ST,5,B43,0894
507670,  2164483,2438457,1,01/04/2015,C_UT,WMN,PVC,150,599481,599734,1.1,8.7,2.00 ,CLST,63,MOORE ST,5,B42,0893
885861,  2163005,2435483,1,30/03/2015,C_UT,WMN,DI,300,598951,6587905,5.1,8.5,2.00 ,CLAY,106,RUTHERFORD RD,5,B44,0869
509239,  2161817,2370969,1,27/03/2015,C_UT,WMN,DI,300,599261,597494,,,0.00 ,,49,QUEEN ST,5,B42,0815
508054,  2160647,2429240,1,25/03/2015,C_UT,WMN,DI,150,598953,598952,1.1,8.7,1.80 ,CLAY,34,REIGATE AVE,5,B44,0869
508054,  2158787,2429240,1,20/03/2015,C_UT,WMN,DI,150,598953,598952,1.1,8.7,1.80 ,CLAY,34,REIGATE AVE,5,B44,0869
672004,  2151659,2425976,1,16/03/2015,C_UT,WMN,DI,150,6524228,6524224,4.1,8.7,1.60 ,CLAY,32,GLENFIELD CR,5,B47,0901
515971,  2149491,2422489,1,11/03/2015,C_UT,WMN,CI,300,592758,592738,1.1,8.5,1.80 ,CLAY,Airway,VISCOUNT RD,4,Z40W,0525
507358,  2148899,2421725,1,10/03/2015,C_UT,WMN,PVC,150,600036,600033,1.1,8.5,2.50 ,CYSI,2,LENECK AVE,5,B41,0813
526587,  2146956,2417812,1,05/03/2015,C_UT,WMN,COPP,50,598662,598664,4.1,8.5,1.60 ,CLAY,48,LAMONT PL,5,B45,0844
885262,  2146525,2416457,1,04/03/2015,C_UT,WMN,PVC,300,6587738,6587739,2.1,8.7,2.00 ,CYSI,Bram,ORENDA RD,5,B63,0745
508547,  2139568,2408983,1,20/02/2015,C_UT,WMN,DI,150,598597,598598,1.1,8.5,2.00 ,CLAY,65,GREENWOOD CR,5,B47,0901
508001,  2137126,2407696,1,17/02/2015,C_UT,WMN,DI,300,599326,599386,1.3,8.5,2.50 ,CLAY,252,RUTHERFORD RD,6,B44,0896
525923,  2131474,2399918,1,04/02/2015,C_UT,WMN,DI,300,601168,601164,1.3,8.5,2.00 ,CLAY,7347,KIMBEL ST,4,,0652
665552,  2127822,2394906,1,27/01/2015,C_UT,WMN,AC,150,6521145,596750,1.1,8.5,2.00 ,CLAY,12,DUDLEY PL,5,B64,0771
859655,  2125752,2391476,1,25/01/2015,C_UT,WMN,PVC,300,6582341,592746,5.1,8.5,2.00 ,CLAY,6810,PROFESSIONAL CT,4,Z40W,0602
507303,  2125775,2393679,1,25/01/2015,C_UT,WMN,DI,150,600029,600030,1.1,8.5,2.00 ,CLAY,3,CAMBRIDGE CR,5,B41,0838
853147,  2107832,2387865,1,16/01/2015,C_UT,WMN,PVC,150,6576982,6580357,5.1,8.7,2.00 ,CLAY,8666,CREDITVIEW RD,5,B56,0759
516283,  2105963,2385190,1,12/01/2015,C_UT,WMN,CI,200,600649,600945,1.1,8.7,2.50 ,CLAY,3805,MORNING STAR DR,4,Z48E,0656
699773,  2095274,2380038,1,03/01/2015,C_UT,WMN,CI,200,600613,6539145,1.1,8.5,8.00 ,CLAY,3615,MORNING STAR DR,4,Z48E,0678
509239,  2094063,2370969,1,29/12/2014,C_UT,WMN,DI,300,599261,597494,4.1,8.5,8.00 ,,43,QUEEN ST,5,B42,0815
863863,  2078660,2373362,1,21/12/2014,C_UT,WMN,CI,300,601454,6583656,,,0.00 ,,11623,DIXIE RD,6,B10,1147
697740,  2032075,2354367,1,10/12/2014,C_UT,WMN,CPP,600,595855,6537786,4.1,8.5,2.00 ,CLAY,,QUEEN ST,5,B58,0814
507442,  2027473,2361185,1,02/12/2014,C_UT,WMN,CI,150,600149,599995,1.1,8.7,2.00 ,CYSI,26,SANFORD CR,5,B41,0839
509571,  2027088,2360651,1,01/12/2014,C_UT,WMN,DI,300,597350,597351,1.1,8.7,2.00 ,CLAY,147,HEART LAKE RD,5,B61,0793
509239,  2017943,2349526,1,15/11/2014,C_UT,WMN,DI,300,599261,597494,1.3,8.5,2.50 ,SICY,33,QUEEN ST,5,B42,0815
806948,  2014838,2346316,1,11/11/2014,C_UT,WMN,DI,300,6543005,6572700,1.3,8.5,2.00 ,SICY,87,EASEMENT ,5,B61,0792
656891,  2008240,2334598,1,25/10/2014,C_UT,WMN,CI,150,1068954,6514464,1.1,8.7,6.00 ,CLAY,11,HASLEMERE AVE,5,B60,0816
877491,  2003201,2330113,1,19/10/2014,C_UT,WMN,DI,400,597779,6585940,1.3,8.3,2.80 ,SACL,499,STEELES AVE,5,B59,0690
511080,  2003007,2328817,1,18/10/2014,C_UT,WMN,PVC,150,600103,600104,1.2,8.7,6.00 ,CLAY,64,CORTEZ CT,6,B41,0837
716703,  1999705,2325243,1,13/10/2014,C_UT,WMN,CI,150,6556064,597040,1.1,8.1,2.00 ,CLAY,17,CHILTERN CT,5,B63,0821
716703,  1999715,2325207,1,13/10/2014,C_UT,WMN,CI,150,6556064,597040,1.1,8.1,2.00 ,CLAY,17,CHILTERN CT,5,B63,0821
853850,  1999972,2322340,1,09/10/2014,C_UT,WMN,DI,200,6580525,592317,1.3,8.5,1.70 ,CLAY,40,REYNIER DR,6,B26,1059
754592,  1992137,2313848,1,28/09/2014,C_UT,WMN,DI,200,6565527,601769,1.3,8.7,2.25 ,CLAY,,SUTTER AVE,6,B25,1030
690722,  1984470,2304004,1,17/09/2014,C_UT,WMN,PVC,200,599936,6531608,4.1,8.7,2.50 ,CLAY,10950,THE GORE RD,5,B33,1157
638727,  1983642,2303451,1,16/09/2014,C_UT,WMN,DI,400,6475193,597782,1.3,8.5,3.00 ,CLAY,Opp 160,MAIN ST,5,B59,0763
638727,  1983241,2302908,1,15/09/2014,C_UT,WMN,DI,400,6475193,597782,1.3,8.5,2.50 ,CLAY,opp 160,MAIN ST,5,B59,0763
703841,  1976048,2292817,1,03/09/2014,C_UT,WMN,DI,400,6541804,6543006,1.3,8.5,3.00 ,GRAV,50,CLARENCE ST,5,B61,0766
508513,  1975176,2291520,1,02/09/2014,C_UT,WMN,DI,150,598402,598522,1.3,8.5,2.00 ,CLAY,,HILLDALE CR,5,B46,0899
509678,  1972390,2287908,1,27/08/2014,C_UT,WMN,DI,200,596962,596937,,,0.00 ,,5,TILBURY CT,5,B62,0793
510530,  1969892,2285606,1,25/08/2014,C_UT,WMN,DI,400,597520,597131,1.3,8.5,2.30 ,CLAY,184,MAIN ST,5,B59,0763
916842,  1966400,2279976,1,18/08/2014,C_UT,WMN,CI,300,596793,6588596,1.1,8.7,2.10 ,CASP,114,EAST DR,5,B64,0745
516416,  1966242,2278685,1,15/08/2014,C_UT,WMN,DI,150,601058,601057,2.1,8.5,2.00 ,SICY,7229,REINDEER DR,4,Z48W,0654
679629,  1957062,2264843,1,30/07/2014,C_UT,WMN,PVC,150,6526805,6526964,,,1.80 ,,5,HOMEVIEW RD,4,B50,0988
511353,  1943385,2243392,1,07/07/2014,C_UT,WMN,DI,150,599314,599178,1.3,8.5,1.70 ,CLAY,20,CAMBERLEY CR,6,B43,0922
509678,  1937478,2226467,1,22/06/2014,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.00 ,CLAY,5,TILBURY CT,5,B62,0793
509678,  1937323,2226467,3,21/06/2014,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.00 ,CLAY,5,TILBURY CT,5,B62,0793
509678,  1937330,2226467,1,21/06/2014,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.00 ,CLAY,,TILBURY CT,5,B62,0793
509678,  1937336,2226467,1,21/06/2014,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.00 ,CLAY,7,TILBURY CT,5,B62,0793
509678,  1937125,2226467,1,20/06/2014,C_UT,WMN,DI,200,596962,596937,1.2,8.5,2.00 ,CLAY,1,TILBURY CT,5,B62,0793
853499,  1936284,2214785,1,19/06/2014,C_UT,WMN,PVC,200,597979,6580441,4.1,8.7,2.00 ,CLAY,Wards,MISSISSAUGA RD,5,B55,0708
511271,  1935845,2223609,1,18/06/2014,C_UT,WMN,DI,150,599627,599628,1.3,8.5,2.50 ,CLAY,14,CROSSWOOD LANE,6,B43,0950
748450,  1922369,2211281,1,31/05/2014,C_UT,WMN,PE,300,592423,6563587,2.1,8.5,2.00 ,CLAY,Sandal,HEART LAKE RD,6,B26,1061
511379,  1905928,2192182,1,02/05/2014,C_UT,WMN,DI,150,599353,599351,1.3,8.1,2.00 ,CLAY,34,ASHURST CR,6,B44,0951
507956,  1874762,2166920,1,02/04/2014,C_UT,WMN,DI,150,599390,598989,1.1,8.5,2.00 ,CLAY,31,IVYBRIDGE DR,6,B44,0896
510204,  1866281,2157273,1,18/03/2014,C_UT,WMN,PVC,200,596106,596120,4.1,8.5,1.50 ,CLAY,176,CHERRYTREE DR,5,B75,0643
662821,  1863006,2158128,1,11/03/2014,C_UT,WMN,CI,150,6519965,6519904,1.1,8.5,2.00 ,CLAY,7297,VERNOR DR,4,Z48W,0654
940760,  1859656,2154056,1,03/03/2014,C_UT,WMN,CI,300,6591219,596966,4.1,8.3,1.50 ,CLAY,Orenda,DIXIE RD,5,B63,0794
765230,  1859014,2152726,1,28/02/2014,C_UT,WMN,PVC,200,600104,6566016,1.1,8.7,3.00 ,CLAY,Cortez,WAYNE NICOL DR,,B41,0837
940760,  1857015,2151365,1,26/02/2014,C_UT,WMN,CI,300,6591219,596966,4.1,8.7,2.00 ,CYSI,Orenda,DIXIE RD,5,B63,0794
669941,  1856623,2136420,1,25/02/2014,C_UT,WMN,PVC,300,6521105,6523452,4.1,8.1,2.50 ,CLAY,147,DEARBOURNE BLVD,5,B64,0771
506631,  1853515,2144463,1,19/02/2014,C_UT,WMN,COPP,50,601639,601640,4.1,8.7,2.00 ,CLAY,40,CRENSHAW CT,6,B25,1057
508053,  1846339,2144653,1,11/02/2014,C_UT,WMN,DI,150,598951,598953,1.3,8.7,2.00 ,CLAY,2,REIGATE AVE,5,B44,0869
516365,  1845191,2143430,1,08/02/2014,C_UT,WMN,DI,150,600990,600994,1.1,8.5,1.80 ,CLAY,7402,SILLS RD,4,Z48W,0676
526447,  1844041,2142110,1,05/02/2014,C_UT,WMN,CI,250,597569,597122,1.2,8.2,2.00 ,CLAY,56,BARTLEY BULL PKWY,5,B60,0715
665552,  1842348,2140317,1,01/02/2014,C_UT,WMN,AC,150,6521145,596750,1.1,8.2,2.00 ,CLAY,14,DUDLEY PL,5,B64,0771
509447,  1842006,2139605,1,31/01/2014,C_UT,WMN,CI,150,597129,597128,1.1,8.5,2.00 ,CLAY,35,INGLEWOOD DR,5,B60,0715
945723,  1805048,2123538,1,04/01/2014,C_UT,WMN,DI,150,6548404,6592419,1.1,8.5,2.00 ,CLAY,,HAGGERT AVE,5,B42,0839
713166,  1802691,2116477,1,30/12/2013,C_UT,WMN,CI,300,6551484,596950,1.1,8.5,2.00 ,CLAY,1300,STEELES AVE,5,B62,0718
511770,  1800677,2078188,1,22/12/2013,C_UT,WMN,CI,150,597537,597538,1.1,8.5,2.13 ,CLAY,,HAROLD ST,5,B59,0789
516438,  1794738,2046290,1,17/12/2013,C_UT,WMN,CI,150,601077,601076,1.1,8.1,7.00 ,CLAY,,DRIFTON CR,4,Z48W,0677
721717,  1797300,2060805,1,17/12/2013,C_UT,WMN,DI,250,601000,6560012,1.3,8.5,2.00 ,CLAY,7299,LANCASTER AVE,4,Z48W,0653
508650,  1792358,2039481,1,11/12/2013,C_UT,WMN,DI,200,598603,598585,1.3,8.5,2.00 ,CLAY,17,GREENMOUNT RD,5,B47,0874
508650,  1791956,2039481,1,10/12/2013,C_UT,WMN,DI,200,598603,598585,1.3,8.5,1.50 ,CLAY,17,GREENMOUNT RD,5,B47,0874
515955,  1737245,2029626,1,07/12/2013,C_UT,WMN,CI,300,592738,592733,1.1,8.7,2.00 ,CLAY,6525,VISCOUNT RD,4,Z40W,0550
507346,  1737096,2024786,1,06/12/2013,C_UT,WMN,CI,150,600022,600026,1.3,8.5,2.00 ,CLAY,18,KINGSMERE CR,5,B41,0814
510822,  1725660,2006567,1,13/11/2013,C_UT,WMN,DI,150,601830,601831,1.1,8.5,1.50 ,CLAY,28,BLUERIDGE SQ,6,B25,1086
508692,  1724392,2007672,1,12/11/2013,C_UT,WMN,DI,200,598186,598187,1.3,8.5,2.00 ,CLAY,71/73,JAYFIELD RD,5,B47,0928
508692,  1724875,2007672,1,12/11/2013,C_UT,WMN,DI,200,598186,598187,1.3,8.5,2.00 ,CLAY,71/73,JAYFIELD RD,5,B47,0928
508707,  1725369,2007228,2,11/11/2013,C_UT,WMN,DI,200,598218,598215,1.3,8.5,2.40 ,CLAY,31,JAYFIELD RD,5,B47,0956
752209,  1723925,2006562,1,10/11/2013,C_UT,WMN,DI,300,6564831,596899,1.3,8.5,2.00 ,CLAY,16,HALE RD,5,B61,0741
509261,  1720185,2002641,1,01/11/2013,C_UT,WMN,DI,150,597866,597476,1.3,8.5,1.50 ,CLAY,70,ELGIN DR,5,B59,0738
508630,  1716478,1999592,1,26/10/2013,C_UT,WMN,DI,150,598572,598571,1.3,8.5,2.00 ,CLAY,49,GARSIDE CR,5,B47,0873
511371,  1716157,1999177,1,25/10/2013,C_UT,WMN,DI,150,598953,598954,1.3,8.7,2.00 ,CLAY,26,GABLE DR,5,B44,0869
508443,  1715224,1997581,1,24/10/2013,C_UT,WMN,DI,300,598379,598378,2.1,8.7,2.50 ,CLAY,,CENTRAL PARK DR,5,B46,0899
508402,  1714595,1997846,2,23/10/2013,C_UT,WMN,DI,200,598782,598799,1.3,8.7,2.00 ,CLAY,,MACKAY ST,5,B46,0926
508640,  1714686,1997837,1,23/10/2013,C_UT,WMN,DI,200,598587,598584,1.3,8.5,4.50 ,CLAY,36,GREENMOUNT RD,5,B47,0874
509248,  1714629,1997839,2,23/10/2013,C_UT,WMN,DI,200,597458,597796,1.3,8.5,1.50 ,CLAY,374,MILL ST,5,B59,0714
721717,  1712013,1994800,1,17/10/2013,C_UT,WMN,DI,250,601000,6560012,1.3,8.5,2.00 ,CLAY,7275,LANCASTER AVE,4,Z48W,0653
506631,  1710343,1991866,1,11/10/2013,C_UT,WMN,COPP,50,601639,601640,1.3,8.5,2.00 ,CLST,40,CRENSHAW CT,6,B25,1057
508513,  1707069,1987727,1,04/10/2013,C_UT,WMN,DI,150,598402,598522,1.3,8.5,1.50 ,CLAY,,HILLDALE CR,5,B46,0899
773588,  1705341,1985683,1,01/10/2013,C_UT,WMN,DI,150,6566449,600980,1.3,8.5,2.10 ,CLAY,7656,ALMADALE CT,4,Z48W,0701
511658,  1699405,1979781,1,23/09/2013,C_UT,WMN,CPP,400,598108,598109,4.1,8.7,2.00 ,TS,8270,MCLAUGHLIN RD,5,B58,0713
526271,  1696217,1973857,1,12/09/2013,C_UT,WMN,DI,150,597401,597404,1.2,8.5,1.50 ,CLAY,73,FREDERICK ST,5,B59,0789
703756,  1694558,1972352,1,09/09/2013,C_UT,WMN,DI,300,6542947,6325461,1.1,8.5,2.00 ,CLAY,,SELBY RD,5,B61,0766
516472,  1693368,1970483,1,05/09/2013,C_UT,WMN,DI,300,601116,601117,1.3,8.5,2.50 ,CLAY,1868,DREW RD,4,,0652
752209,  1691986,1968784,1,03/09/2013,C_UT,WMN,DI,300,6564831,596899,1.3,8.5,0.00 ,CLAY,16,HALE RD,5,B61,0741
692249,  1681325,1952065,1,07/08/2013,C_UT,WMN,PVC,300,6533248,6533265,1.2,8.7,2.00 ,CLAY,381,MOUNTAINASH RD,6,B30,1151
508694,  1680002,1951496,1,05/08/2013,C_UT,WMN,DI,150,598189,598187,1.3,8.5,2.00 ,CLAY,8 & 10,JILL CR,5,B47,0956
525998,  1680004,1951728,1,05/08/2013,C_UT,WMN,DI,150,601000,601008,1.3,8.5,2.00 ,CLAY,3117,HAROLD SHEARD DR,4,Z48W,0653
508692,  1676808,1946540,1,27/07/2013,C_UT,WMN,DI,200,598186,598187,1.3,8.5,2.00 ,CLAY,51,JAYFIELD RD,5,B47,0928
775583,  1676790,1946619,1,27/07/2013,C_UT,WMN,PVC,150,6566651,6566677,1.2,8.7,1.80 ,CLAY,36,GORERIDGE CR,4,B52,0936
516490,  1674409,1943224,1,23/07/2013,C_UT,WMN,DI,300,601117,601165,1.3,8.5,2.00 ,CLAY,2662,KIMBEL ST,4,Z49E,0652
526268,  1673085,1940490,1,19/07/2013,C_UT,WMN,DI,150,597372,597369,1.3,8.7,2.00 ,CLAY,14,ROSEVILLE DR,5,B59,0762
507934,  1668741,1932865,1,10/07/2013,C_UT,WMN,DI,150,598895,598896,1.3,8.5,2.00 ,CLAY,5,LARKFIELD RD,6,B44,0895
511923,  1668625,1931910,1,10/07/2013,C_UT,WMN,DI,300,597044,597048,1.3,8.7,2.00 ,CLAY,18,KENSINGTON RD,5,B63,0847
883535,  1666713,1927836,1,05/07/2013,C_UT,WMN,DI,150,6587277,601037,1.3,8.7,2.00 ,CLAY,71529,CODLIN AVE,4,Z48W,0654
526271,  1664224,1923650,1,29/06/2013,C_UT,WMN,DI,150,597401,597404,1.3,8.5,1.50 ,CLAY,71,FREDERICK ST,5,B59,0789
702354,  1638438,1908937,1,05/06/2013,C_UT,WMN,COPP,50,6541617,6541614,1.3,8.5,1.50 ,CLAY,8,MORENCI CT,4,B56,0685
703826,  1637209,1907051,1,01/06/2013,C_UT,WMN,DI,400,6542985,6325461,1.3,8.7,2.00 ,CLAY,,CLARENCE ST,5,B61,0766
508417,  1631565,1898872,1,21/05/2013,C_UT,WMN,DI,200,598837,598838,1.3,8.5,2.00 ,CLAY,92,MASSEY ST,6,B46,0981
700091,  1621728,1885637,1,02/05/2013,C_UT,WMN,CI,150,6539425,6539466,1.2,8.5,1.50 ,CLAY,3414,LADDIE CR,4,Z48E,0629
509571,  1610538,1884919,1,30/04/2013,C_UT,WMN,DI,300,597350,597351,1.1,8.5,1.50 ,CLAY,145,HEART LAKE RD,5,B61,0793
515932,  1594784,1877342,2,17/04/2013,C_UT,WMN,DI,300,592722,592718,1.3,8.5,2.50 ,CLAY,3939,NASHUA DR,4,Z40E,0603
508565,  1589698,1871074,1,08/04/2013,C_UT,WMN,COPP,50,598141,598142,1.3,8.7,2.00 ,CLAY,18 & 19,GATSBY SQ,5,B47,0928
508643,  1589201,1870509,2,05/04/2013,C_UT,WMN,DI,150,598593,598595,1.3,8.5,2.00 ,CLAY,3,GROVELAND CR,5,B47,0874
507650,  1588892,1869452,1,04/04/2013,C_UT,WMN,PVC,150,599856,599439,1.2,8.1,2.80 ,CLAY,2,DAVID ST,5,B42,0840
512131,  1588476,1868778,1,03/04/2013,C_UT,WMN,DI,300,596276,596269,1.3,8.5,2.50 ,CLAY,OPP. 9,RAINHAM CT,4,B79,0695
877491,  1587095,1866771,1,01/04/2013,C_UT,WMN,DI,400,597779,6585940,1.3,8.7,2.00 ,CLAY,,STEELES AVE,5,B59,0690
506839,  1578817,1856735,1,11/03/2013,C_UT,WMN,DI,150,592378,592315,1.1,8.5,2.00 ,CLAY,45,SPARKLETT CR,6,B26,1031
639695,  1579052,1856753,1,11/03/2013,C_UT,WMN,PVC,150,6481081,6481062,,,0.00 ,,67,PAULINE CR,6,B23,1026
679018,  1576708,1854122,1,05/03/2013,C_UT,WMN,PVC,200,599966,6526924,1.2,8.4,2.10 ,CLAY,10059,CLARKWAY DR,5,B34,1045
507259,  1575937,1853038,1,03/03/2013,C_UT,WMN,DI,200,599934,599935,1.3,8.5,7.00 ,CLAY,4032,COUNTRYSIDE DR,5,B33,1184
511091,  1573841,1851033,1,27/02/2013,C_UT,WMN,DI,150,600039,599648,1.1,8.7,2.00 ,CLAY,4,NORFOLK AVE,5,B41,0813
509678,  1572142,1849845,1,25/02/2013,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.00 ,CLAY,7,TILBURY CT,5,B62,0793
508325,  1569421,1846557,2,18/02/2013,C_UT,WMN,DI,150,598797,598798,1.3,8.5,5.00 ,CLAY,46,WOLVERTON CR,5,B46,0954
717007,  1568709,1845749,1,15/02/2013,C_UT,WMN,CI,150,6556406,597020,1.1,8.7,2.00 ,CLAY,22,AINTREE CR,5,B63,0795
526627,  1561647,1837225,1,29/01/2013,C_UT,WMN,DI,200,598297,598342,1.3,8.5,2.00 ,CLAY,70,PHILOSOPHERS TR,6,B47,1010
742368,  1561022,1836484,1,28/01/2013,C_UT,WMN,PVC,300,596835,6561089,1.3,8.5,2.50 ,CLAY,189,SUMMERLEA RD,5,B65,0798
507348,  1553491,1830002,1,14/01/2013,C_UT,WMN,CI,150,600027,600019,1.1,8.5,2.50 ,CLAY,OPP. 59,GRETNA DR,5,B41,0838
507356,  1552313,1828550,1,10/01/2013,C_UT,WMN,CI,150,600033,600023,1.3,8.7,2.00 ,SACL,18,KIMBARK DR,5,B41,0813
885016,  1551887,1828059,1,09/01/2013,C_UT,WMN,CI,300,6587667,592737,1.1,8.5,2.00 ,CLAY,,AIRWAY DR,4,Z40W,0551
509571,  1549039,1828141,1,09/01/2013,C_UT,WMN,DI,300,597350,597351,1.3,8.7,1.60 ,CLAY,147,HEART LAKE RD,5,B61,0793
775502,  1539253,1821912,1,04/01/2013,C_UT,WMN,DI,300,6566665,599004,1.3,8.5,2.50 ,CLAY,392,VODDEN ST,6,B44,0896
511371,  1535861,1823000,1,31/12/2012,C_UT,WMN,DI,150,598953,598954,1.1,8.5,2.50 ,CLAY,14,GABLE DR,5,B44,0869
510586,  1533297,1815564,1,17/12/2012,C_UT,WMN,CI,300,596974,596793,1.1,8.5,2.00 ,CLAY,,BRAMALEA RD,5,B64,0745
526557,  1481647,1811719,1,10/12/2012,C_UT,WMN,CI,150,599725,599481,1.1,8.5,2.50 ,CLAY,71,MOORE ST,5,B42,0893
717007,  1480618,1810443,1,06/12/2012,C_UT,WMN,CI,150,6556406,597020,1.1,8.5,2.50 ,CLAY,24,AINTREE CR,5,B63,0795
507346,  1478675,1808296,1,02/12/2012,C_UT,WMN,CI,150,600022,600026,1.1,8.5,2.00 ,CASP,12,KINGSMERE CR,5,B41,0814
877491,  1478537,1808342,1,02/12/2012,C_UT,WMN,DI,400,597779,6585940,1.3,8.5,2.50 ,CLAY,,STEELES AVE,5,B59,0690
507769,  1472944,1800630,1,17/11/2012,C_UT,WMN,DI,150,599543,599540,1.3,8.7,2.00 ,SAND,16,SKELTON BLVD,5,B43,0894
779054,  1472988,1800031,4,16/11/2012,C_UT,WMN,DI,150,6566899,599398,1.3,8.5,2.00 ,CLAY,7,TALBOT ST,5,B42,0893
508856,  1471193,1798124,1,13/11/2012,C_UT,WMN,DI,400,597946,597954,1.3,8.5,2.00 ,CLAY,,AIRPORT RD,5,B48,1012
839786,  1470675,1795590,1,09/11/2012,C_UT,WMN,PVC,300,6576482,6576484,1.2,8.1,2.10 ,SAND,,MISSISSAUGA RD,5,B56,0708
516488,  1466009,1790091,1,31/10/2012,C_UT,WMN,DI,250,601124,601162,1.3,8.5,2.00 ,CR,7535,BATH RD,4,Z49E,0676
721717,  1465451,1789530,1,30/10/2012,C_UT,WMN,DI,250,601000,6560012,1.3,8.7,2.00 ,CR,7303,LANCASTER AVE,4,Z48W,0653
885016,  1462197,1784909,1,22/10/2012,C_UT,WMN,CI,300,6587667,592737,1.3,8.7,2.00 ,CLAY,6390,AIRWAY DR,4,Z40W,0551
523175,  1460787,1782594,1,17/10/2012,C_UT,WMN,CI,300,601079,607030,1.3,8.5,2.00 ,CR,3420,MORNING STAR DR,4,,0678
508460,  1459177,1780422,1,13/10/2012,C_UT,WMN,DI,200,598441,598876,1.3,8.7,2.00 ,CLAY,22,HANOVER RD,5,B46,0846
788467,  1458989,1765088,1,12/10/2012,C_UT,WMN,DI,200,598281,6568546,1.2,8.5,2.00 ,CLAY,108 & 110,PHILOSOPHERS TR,6,B47,0983
