Mitigation_Matrix_Score,,CritPres2D,Tran_main,WL,TARGET_ENVMT_SCR,PAN,WTR,Performance_Level,Hosp_Serv,INFRA_STAT,HANSEN_COM,Condition_Score_Level,BRKS_FVYRS_Level,MI_SCR,STANDARD_CONFOR,Condition_level,Criticality_Score_Level,RiskThresh,FID,TRANS,TARGET_Criticality_SCR,BRKS_FVYRS,TARGET_Performance_Score_Level,TARGET_Mat_Fact,Criticality_Level,DIAMETER,FLP,Hospital,TARGET_Criticality_Level,Source,HL,ST_CLASS,HDL,Model_Mitigation,Criticality_SCR,Performance_Score_Level,HEAD_LOSS_SCR,Maintenance_Cost,School,Age,Med_Centre,BRKS_FVYRS_SCR_TARGET,Shape *,TARGET_Performanc_SCR,MI,TARGET_Model_ Mitigation,TARGET_Condition_Score_Level,RWY,Crit_Rests,CritConsSc,TARGET_Condition_Score,Condition_Score,TARGET_Condition_level,TARGET_RSL,FRM_NODE,TARGET_RSL_SCR,RSL_SCR,WPZ,INST_YR,New_Seg,Mat_Fact,HWY,ENVMT_SCR,TARGET_ACCESS_SCR,TotBrks,HEU,MATERIAL,OBJECTID,Operation_Cost,TotBrks_Lenght,R,QUALIT_SCR,Shape_Leng,Performanc_SCR,Active_Ope,DIA_SCR,f,TARGET_DIA_SCR,BRL_SCR_TARGET,TARGET_PAN,SOIL,INSTALL_DA,MATERIAL_CD,TARGET_MITIGATION_Score_Level,ST_DIR,ACCESS_SCR,LT_CARE,Airp_Serv,TARGET_Criticality_Score_Level,BRKS_FVYRS_SCR,BRK_Level,MITIGATION_Score_Level,REPLC_COST,TM,BRKS_FV_YRS_L,TO_NODE,LEN_M,TARGET_Performance_Level,TARGET_MITIGATION_Level_PAN,BRK_SCR,MI_Level,HPU,ESA,RSL_Level,ST_NAME,RSL,CITY,TARGET_QUALIT_SCR,MITIGATION_Level_PAN,ST_TYPE,OPSC,DRAINAGE
2,,37.1,NO,0,9,750,0,4,0,A,512700,Medium,Low,15,15,3,Moderately High,Moderate,661,0,178.5,1,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0129737411,LOCAL,0,,210,Moderately High,15,229.76805,0,28,0,10.89,Polyline,210,0.183296896,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,21,596051,10,5,3,1989, ,1,0,15,9,9,0,CPP,2236,160.837635,0.0195849684,1.44E-14,0,459.5361,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,30-01-1989,CPP,REPLACE, ,15,0,0,Moderately High,5,Medium,REPLACE,2131,No,0.0021761076,596018,459.5361,3,3,5,High,0,1,Medium,CREDITVIEW,47,MISSISSAUGA,0,3,RD,2 (Low),W
2,,38.7,NO,0,9,750,0,4,0,A,523509,Medium,Low,15,15,3,Moderately High,Moderate,662,0,178.5,13,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0395173177,ARTERIAL,0,,210,Moderately High,15,699.861126,1,36,0,10.89,Polyline,210,0.558312489,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,27,607183,10,5,3,1981, ,1,0,15,9,21,0,CPP,2450,489.9027882,0.0150029765,4.39E-14,0,1399.722252,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,01-01-1981,CPP,REPLACE,W,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.0092875569,607184,1399.722252,3,3,5,High,0,1,Medium,EGLINTON,39,MISSISSAUGA,0,3,AVE,2 (Low),I
2,,37.3,NO,0,9,750,0,4,0,A,523550,Medium,Low,15,15,3,Moderately High,Moderate,663,0,178.5,3,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0387607455,ARTERIAL,0,,210,Moderately High,15,686.462051,0,33,0,10.89,Polyline,210,0.54762341,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,24.75,607209,10,5,3,1984, ,1,0,15,9,3,0,CPP,2458,480.5234357,0.0021851171,4.31E-14,0,1372.924102,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,01-01-1984,CPP,REPLACE,W,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.0021851171,595937,1372.924102,3,3,5,High,0,1,Medium,EGLINTON,42,MISSISSAUGA,0,3,AVE,2 (Low),P
2,,37.3,NO,0,9,750,0,4,0,A,523550,Medium,Low,15,15,3,Moderately High,Moderate,664,0,178.5,6,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0387607455,ARTERIAL,0,,210,Moderately High,15,686.462051,0,33,0,10.89,Polyline,210,0.54762341,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,24.75,607209,10,5,3,1984, ,1,0,15,9,22,0,CPP,2458,480.5234357,0.0160241924,4.31E-14,0,1372.924102,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,01-01-1984,CPP,REPLACE,W,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.0043702343,595937,1372.924102,3,3,5,High,0,1,Medium,EGLINTON,42,MISSISSAUGA,0,3,AVE,2 (Low),P
2,,37.9,NO,0,9,710,0,4,0,A,777896,Medium,Low,15,15,3,Moderately High,Moderate,665,0,178.5,3,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0379417941,ARTERIAL,0,,210,Moderately High,15,671.9582275,0,25,0,10.89,Polyline,210,0.536053021,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,18.75,6566765,10,0,3,1992, ,1,0,15,9,3,0,CPP,2633,470.3707593,0.0022322816,4.22E-14,0,1343.916455,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,04-01-1992,CPP,REPLACE,W,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.0022322816,606770,1343.916455,3,3,5,High,0,1,Low,RATHBURN,50,MISSISSAUGA,0,3,RD,4 (Severe),I
2,,37.9,NO,0,9,710,0,4,0,A,777896,Medium,Low,15,15,3,Moderately High,Moderate,666,0,178.5,7,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0379417941,ARTERIAL,0,,210,Moderately High,15,671.9582275,0,25,0,10.89,Polyline,210,0.536053021,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,18.75,6566765,10,0,3,1992, ,1,0,15,9,13,0,CPP,2633,470.3707593,0.0096732203,4.22E-14,0,1343.916455,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,04-01-1992,CPP,REPLACE,W,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.0052086571,606770,1343.916455,3,3,5,High,0,1,Low,RATHBURN,50,MISSISSAUGA,0,3,RD,4 (Severe),I
2,,38.7,NO,0,0,660,0,4,0,A,514057,Medium,Medium,15,15,3,Medium,Low,667,0,52.5,12,Medium,0.25,5,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0072510531,ARTERIAL,0,,120,Moderately High,15,128.4178805,0,34,1,10.89,Polyline,210,0.102445048,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,25.5,594434,10,5,4,1983, ,1,0,15,0,15,0,CPP,2272,89.89251635,0.058403082,8.06E-15,0,256.835761,300,YES,5,0.0294614908,7.5,7.35,647.336,CL,01-01-1983,CPP,RELINE - REHAB, ,0,1,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0467224656,594432,256.835761,3,2,5,High,0,0,Medium,ERIN CENTRE,41,MISSISSAUGA,0,2,BLVD,2 (Low),W
1,,Pass,NO,0,0,380,0,2,0,A,524613,Medium,Low,10,0,3,Very Low,Moderate,668,0,52.5,3,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.001911206,COLLECTOR,0,,30,Moderately Low,15,33.8479145,0,40,0,10.89,Polyline,105,0.02700209,,Medium,0,Pass,1 (Negligible),251.336,200,3,30,607964,0,5,5,1977, ,1,0,0,0,29,0,CPP,2471,23.69354015,0.4283868065,2.12E-15,0,67.695829,150,YES,5,0.0294614908,7.5,7.35,408.836,CL,01-01-1977,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0443158765,6510044,67.695829,2,2,5,Medium,0,0,Medium,MEADOWVALE,35,MISSISSAUGA,0,2,BLVD,1 (Negligible),W
2,,39.8,NO,0,9.9,700,0,4,0,A,514366,Medium,Low,15,15,3,Medium,Moderate,669,0,121.8,2,Medium,0.25,5,600,0,0,3,TRSUB-TRANSMISSION MAIN,0.0082841454,COLLECTOR,1,,120,Moderately High,15,146.714192,0,46,0,10.89,Polyline,210,0.117040885,,Moderately High,0,Fail (Pressure),2 (Low),340.336,280,4,34.5,594269,5,10,4,1971, ,1,0,15,0,4,1,CPP,2276,102.6999344,0.0136319464,9.20E-15,0,293.428384,300,YES,5,0.0294614908,7.5,7.35,672.136,CL,01-01-1971,CPP,RELINE - REHAB, ,0,0,0,Medium,5,Medium,RELINE - REHAB,2131,No,0.0068159732,594270,293.428384,3,2,5,High,0,0,High,MILLCREEK,29,MISSISSAUGA,0,2,DR,2 (Low),I
2,,29.5,NO,0,9,750,1,4,0,A,525007,Medium,Low,15,15,3,Moderately High,Moderate,670,0,178.5,4,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0058969444,ARTERIAL,0,,210,Moderately High,15,104.436292,0,36,0,10.89,Polyline,210,0.083313795,,Very High,0,Fail (Pressure),4 (Severe),384.836,240,5,27,608340,10,5,2,1981, ,1,0,15,9,5,0,CPP,2480,73.1054044,0.0239380387,6.55E-15,0,208.872584,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,01-01-1981,CPP,REPLACE, ,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.019150431,608342,208.872584,3,3,5,High,0,1,Medium,ERIN MILLS,39,MISSISSAUGA,0,3,PKWY,4 (Severe),I
2,,37.9,NO,0,9,710,0,4,0,A,777896,Medium,Low,15,15,3,Moderately High,Moderate,671,0,178.5,29,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0379417941,ARTERIAL,0,,210,Moderately High,15,671.9582275,0,25,0,10.89,Polyline,210,0.536053021,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,18.75,6566765,10,0,3,1992, ,1,0,15,9,34,0,CPP,2633,470.3707593,0.0252991917,4.22E-14,0,1343.916455,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,04-01-1992,CPP,REPLACE,W,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.0215787223,606770,1343.916455,3,3,5,High,0,1,Low,RATHBURN,50,MISSISSAUGA,0,3,RD,4 (Severe),I
2,,37.9,NO,0,9,710,0,4,0,A,777896,Medium,Low,15,15,3,Moderately High,Moderate,672,0,178.5,5,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0379417941,ARTERIAL,0,,210,Moderately High,15,671.9582275,0,25,0,10.89,Polyline,210,0.536053021,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,18.75,6566765,10,0,3,1992, ,1,0,15,9,7,0,CPP,2633,470.3707593,0.0052086571,4.22E-14,0,1343.916455,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,04-01-1992,CPP,REPLACE,W,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.0037204694,606770,1343.916455,3,3,5,High,0,1,Low,RATHBURN,50,MISSISSAUGA,0,3,RD,4 (Severe),I
2,,36.8,NO,0,9,710,0,4,0,A,512879,Medium,Medium,15,15,3,Moderately High,Moderate,673,0,178.5,6,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0136297785,COLLECTOR,0,,210,Moderately High,15,241.3866295,0,25,0,10.89,Polyline,210,0.192565589,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,18.75,603365,10,0,3,1992, ,1,0,15,9,33,0,CPP,3591,168.9706407,0.0683550702,1.51E-14,0,482.773259,300,YES,5,0.0294614908,7.5,7.35,773.336,CL,01-01-1992,CPP,REPLACE, ,15,0,0,Moderately High,5,Medium,REPLACE,2131,No,0.0124281946,595702,482.773259,3,3,5,High,0,1,Low,HWY 403,50,MISSISSAUGA,0,3, ,4 (Severe),I
2,,38.4,NO,0,9.9,620,0,4,0,A,513900,Medium,Low,15,15,3,Medium,Moderate,674,0,121.8,17,Medium,0.25,5,600,0,0,3,TRSUB-TRANSMISSION MAIN,0.0404834465,ARTERIAL,1,,120,Moderately High,15,716.9714965,0,21,0,10.89,Polyline,210,0.571962245,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,15.75,594762,10,0,4,1996, ,1,0,15,0,31,1,CPP,2267,501.8800476,0.0216187116,4.50E-14,0,1433.942993,300,YES,5,0.0294614908,7.5,7.35,716.636,CL,01-01-1996,CPP,REPLACE, ,0,0,0,Medium,5,Low,RELINE - REHAB,2131,No,0.0118554225,594788,1433.942993,3,3,5,High,0,0,Low,THOMAS,54,MISSISSAUGA,0,2,ST,2 (Low),I
2,,38.4,NO,0,9.9,620,0,4,0,A,513900,Medium,Low,15,15,3,Medium,Moderate,675,0,121.8,5,Medium,0.25,5,600,0,0,3,TRSUB-TRANSMISSION MAIN,0.0404834465,ARTERIAL,1,,120,Moderately High,15,716.9714965,0,21,0,10.89,Polyline,210,0.571962245,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,15.75,594762,10,0,4,1996, ,1,0,15,0,19,1,CPP,2267,501.8800476,0.0132501781,4.50E-14,0,1433.942993,300,YES,5,0.0294614908,7.5,7.35,716.636,CL,01-01-1996,CPP,REPLACE, ,0,0,0,Medium,5,Low,RELINE - REHAB,2131,No,0.003486889,594788,1433.942993,3,3,5,High,0,0,Low,THOMAS,54,MISSISSAUGA,0,2,ST,2 (Low),I
1,,37.3,NO,0,0,300,0,2,0,A,628353,Moderately Low,Medium,10,0,2,Very Low,Low,676,0,52.5,0,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0030629413,LOCAL,0,,30,Moderately Low,15,54.2454215,0,15,0,6,Polyline,105,0.043274151,,Moderately High,0,Fail (Pressure),2 (Low),341.315,120,4,11.25,6429476,15,0,4,2002, ,1,1,0,0,10,0,CPP,2510,37.97179505,0.0921736777,3.40E-15,0,108.490843,150,YES,5,0.0294614908,7.5,7.35,498.815,Other,28-07-1986,CPP,RELINE - REHAB, ,0,0,0,Very Low,0,Medium,DO NOTHING,2131,No,0,593033,108.490843,2,2,5,Medium,0,0,Low,WINSTON CHURCHILL,60,MISSISSAUGA,0,1,BLVD,2 (Low),Other
1,,37.9,NO,0,0,380,0,2,0,A,515553,Medium,Low,15,0,3,Very Low,Moderate,677,0,52.5,1,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0358607288,ARTERIAL,0,,30,Moderately Low,15,635.1020645,0,22,0,10.89,Polyline,105,0.506651107,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,16.5,607016,10,0,4,1995, ,1,0,0,0,5,0,CPP,2289,444.5714452,0.0039363752,3.98E-14,0,1270.204129,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1995,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.000787275,592949,1270.204129,2,2,5,High,0,0,Low,WORKMAN,53,MISSISSAUGA,0,2,DR,2 (Low),I
1,,37.9,NO,0,0,380,0,2,0,A,515553,Medium,Low,15,0,3,Very Low,Moderate,678,0,52.5,6,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0358607288,ARTERIAL,0,,30,Moderately Low,15,635.1020645,0,22,0,10.89,Polyline,105,0.506651107,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,16.5,607016,10,0,4,1995, ,1,0,0,0,8,0,CPP,2289,444.5714452,0.0062982003,3.98E-14,0,1270.204129,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1995,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0047236502,592949,1270.204129,2,2,5,High,0,0,Low,WORKMAN,53,MISSISSAUGA,0,2,DR,2 (Low),I
1,,36.8,NO,0,0,420,0,2,0,A,645193,Medium,Low,15,0,3,Very Low,Moderate,679,0,52.5,2,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0378263275,COLLECTOR,0,,30,Moderately Low,15,669.913286,0,38,0,10.89,Polyline,105,0.534421674,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,28.5,594255,10,5,4,1979, ,1,0,0,0,14,0,CPP,2523,468.9393002,0.0104491136,4.20E-14,0,1339.826572,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,02-01-1979,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0014927305,6500125,1339.826572,2,2,5,High,0,0,Medium,MILLCREEK,37,MISSISSAUGA,0,2,DR,2 (Low),I
1,,38.2,NO,0,0,420,0,2,0,A,651773,Medium,Low,15,0,3,Very Low,Moderate,680,0,52.5,13,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0178483535,LOCAL,0,,30,Moderately Low,15,316.0985985,0,29,0,10.89,Polyline,105,0.252166878,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,21.75,593702,10,5,5,1988, ,1,0,0,0,32,0,CPP,2529,221.269019,0.0506171178,1.98E-14,0,632.197197,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,14-09-1988,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,2131,No,0.0205632041,6510044,632.197197,2,2,5,High,0,0,Medium,MEADOWVALE,46,MISSISSAUGA,0,2,BLVD,2 (Low),I
1,,38.2,NO,0,0,420,0,2,0,A,651773,Medium,Low,15,0,3,Very Low,Moderate,681,0,52.5,24,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0178483535,LOCAL,0,,30,Moderately Low,15,316.0985985,0,29,0,10.89,Polyline,105,0.252166878,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,21.75,593702,10,5,5,1988, ,1,0,0,0,39,0,CPP,2529,221.269019,0.0616896123,1.98E-14,0,632.197197,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,14-09-1988,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,2131,No,0.0379628384,6510044,632.197197,2,2,5,High,0,0,Medium,MEADOWVALE,46,MISSISSAUGA,0,2,BLVD,2 (Low),I
2,,38,NO,0,0,530,0,2,0,A,653290,Medium,Low,15,0,3,Moderately High,Moderate,682,0,52.5,4,Moderately Low,0.25,5,900,0,0,1,TRSUB-TRANSMISSION MAIN,0.0014460044,COLLECTOR,0,,180,Moderately Low,15,218.695297,0,15,0,10.89,Polyline,105,0.17570038,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,11.25,6511424,15,0,5,2002, ,1,1,15,0,12,0,TMCPP,3116,153.0867079,0.0274354322,1.61E-15,0,437.390594,150,YES,15,0.0261978464,7.5,7.35,586.836,CL,26-08-2002,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,2116,Yes,0.0091451441,6511445,437.390594,2,2,5,High,0,0,Low,HERITAGE,60,BRAMPTON,0,2,RD,2 (Low),I
1,,39.6,NO,0,0,380,0,2,0,A,686458,Medium,Low,10,0,3,Very Low,Moderate,683,0,52.5,13,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0023275742,ARTERIAL,0,,30,Moderately Low,15,41.221895,0,26,0,10.89,Polyline,105,0.032884665,,Moderately High,0,Fail (Pressure),2 (Low),340.336,200,4,19.5,594364,10,5,3,1991, ,1,0,0,0,25,0,CPP,2549,28.8553265,0.3032369084,2.59E-15,0,82.44379,150,YES,5,0.0294614908,7.5,7.35,497.836,CL,27-09-1991,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.1576831924,6528104,82.44379,2,2,5,Medium,0,0,Medium,ERIN MILLS,49,MISSISSAUGA,0,2,PKWY,2 (Low),I
1,,39.6,NO,0,0,380,0,2,0,A,686458,Medium,Low,10,0,3,Very Low,Moderate,684,0,52.5,15,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0023275742,ARTERIAL,0,,30,Moderately Low,15,41.221895,0,26,0,10.89,Polyline,105,0.032884665,,Moderately High,0,Fail (Pressure),2 (Low),340.336,200,4,19.5,594364,10,5,3,1991, ,1,0,0,0,23,0,CPP,2549,28.8553265,0.2789779558,2.59E-15,0,82.44379,150,YES,5,0.0294614908,7.5,7.35,497.836,CL,27-09-1991,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.1819421451,6528104,82.44379,2,2,5,Medium,0,0,Medium,ERIN MILLS,49,MISSISSAUGA,0,2,PKWY,2 (Low),I
1,,37.8,NO,0,0,380,0,2,0,A,772672,Medium,Low,15,0,3,Very Low,Moderate,685,0,52.5,2,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0348558933,LOCAL,0,,30,Moderately Low,15,617.3061875,0,22,0,10.89,Polyline,105,0.49245449,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,16.5,608429,10,0,4,1995, ,1,0,0,0,31,0,CPP,2626,432.1143313,0.0251090955,3.87E-14,0,1234.612375,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1995,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0016199416,6566394,1234.612375,2,2,5,High,0,0,Low,WINSTON CHURCHILL,53,MISSISSAUGA,0,2,BLVD,2 (Low),I
1,,37.8,NO,0,0,380,0,2,0,A,772672,Medium,Low,15,0,3,Very Low,Moderate,686,0,52.5,9,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0348558933,LOCAL,0,,30,Moderately Low,15,617.3061875,0,22,0,10.89,Polyline,105,0.49245449,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,16.5,608429,10,0,4,1995, ,1,0,0,0,10,0,CPP,2626,432.1143313,0.0080997082,3.87E-14,0,1234.612375,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1995,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0072897374,6566394,1234.612375,2,2,5,High,0,0,Low,WINSTON CHURCHILL,53,MISSISSAUGA,0,2,BLVD,2 (Low),I
2,,37.8,NO,0,9,710,0,4,0,A,720721,Medium,Low,15,15,3,Moderately High,Moderate,687,0,178.5,0,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0264682251,ARTERIAL,0,,210,Moderately High,15,468.7585825,1,43,0,6,Polyline,210,0.373951004,,Moderately High,0,Fail (Pressure),2 (Low),296.815,200,4,32.25,602931,5,5,3,1974, ,1,0,15,9,21,0,CPP,2587,328.1310078,0.0223995899,2.94E-14,0,937.517165,300,YES,5,0.0294614908,7.5,7.35,685.315,CL,01-01-1974,CPP,RELINE - REHAB, ,15,0,0,Moderately High,0,Low,REPLACE,2131,No,0,6559492,937.517165,3,2,5,High,0,1,Medium,GLEN ERIN,32,MISSISSAUGA,0,3,DR,2 (Low),P
2,,37.8,NO,0,9,750,0,4,0,A,720721,Medium,Low,15,15,3,Moderately High,Moderate,688,0,178.5,5,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0264682251,ARTERIAL,0,,210,Moderately High,15,468.7585825,1,43,0,10.89,Polyline,210,0.373951004,,Moderately High,0,Fail (Pressure),2 (Low),340.336,240,4,32.25,602931,5,5,3,1974, ,1,0,15,9,5,0,CPP,2587,328.1310078,0.0053332357,2.94E-14,0,937.517165,300,YES,5,0.0294614908,7.5,7.35,728.836,CL,01-01-1974,CPP,REPLACE, ,15,0,0,Moderately High,5,Medium,REPLACE,2131,No,0.0053332357,6559492,937.517165,3,3,5,High,0,1,Medium,GLEN ERIN,32,MISSISSAUGA,0,3,DR,2 (Low),P
2,,38.8,NO,0,9,750,0,4,0,A,720893,Medium,Low,15,15,3,Moderately High,Low,689,0,178.5,4,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0302236677,LOCAL,0,,210,Moderately High,15,535.2683665,1,43,1,10.89,Polyline,210,0.427009021,,Moderately High,0,Fail (Pressure),2 (Low),340.336,240,4,32.25,602909,5,5,3,1974, ,1,0,15,9,9,0,CPP,2589,374.6878566,0.0084069978,3.36E-14,0,1070.536733,300,YES,5,0.0294614908,7.5,7.35,728.836,CL,01-01-1974,CPP,REPLACE, ,15,1,0,Moderately High,5,Low,REPLACE,2131,No,0.0037364435,6559644,1070.536733,3,3,5,High,0,1,Medium,GLEN ERIN,32,MISSISSAUGA,0,3,DR,2 (Low),I
2,,38.8,NO,0,9,750,0,4,0,A,720893,Medium,Low,15,15,3,Moderately High,Low,690,0,178.5,5,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0302236677,LOCAL,0,,210,Moderately High,15,535.2683665,1,43,1,10.89,Polyline,210,0.427009021,,Moderately High,0,Fail (Pressure),2 (Low),340.336,240,4,32.25,602909,5,5,3,1974, ,1,0,15,9,9,0,CPP,2589,374.6878566,0.0084069978,3.36E-14,0,1070.536733,300,YES,5,0.0294614908,7.5,7.35,728.836,CL,01-01-1974,CPP,REPLACE, ,15,1,0,Moderately High,5,Low,REPLACE,2131,No,0.0046705544,6559644,1070.536733,3,3,5,High,0,1,Medium,GLEN ERIN,32,MISSISSAUGA,0,3,DR,2 (Low),I
2,,38.8,NO,0,9,750,0,4,0,A,720893,Medium,Low,15,15,3,Moderately High,Low,691,0,178.5,21,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0302236677,LOCAL,0,,210,Moderately High,15,535.2683665,1,43,1,10.89,Polyline,210,0.427009021,,Moderately High,0,Fail (Pressure),2 (Low),340.336,240,4,32.25,602909,5,5,3,1974, ,1,0,15,9,24,0,CPP,2589,374.6878566,0.0224186609,3.36E-14,0,1070.536733,300,YES,5,0.0294614908,7.5,7.35,728.836,CL,01-01-1974,CPP,REPLACE, ,15,1,0,Moderately High,5,Low,REPLACE,2131,No,0.0196163283,6559644,1070.536733,3,3,5,High,0,1,Medium,GLEN ERIN,32,MISSISSAUGA,0,3,DR,2 (Low),I
2,,38.8,NO,0,9,750,0,4,0,A,720893,Medium,Low,15,15,3,Moderately High,Low,692,0,178.5,16,Medium,0.25,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0302236677,LOCAL,0,,210,Moderately High,15,535.2683665,1,43,1,10.89,Polyline,210,0.427009021,,Moderately High,0,Fail (Pressure),2 (Low),340.336,240,4,32.25,602909,5,5,3,1974, ,1,0,15,9,19,0,CPP,2589,374.6878566,0.0177481065,3.36E-14,0,1070.536733,300,YES,5,0.0294614908,7.5,7.35,728.836,CL,01-01-1974,CPP,REPLACE, ,15,1,0,Moderately High,5,Low,REPLACE,2131,No,0.0149457739,6559644,1070.536733,3,3,5,High,0,1,Medium,GLEN ERIN,32,MISSISSAUGA,0,3,DR,2 (Low),I
