ACCESS_SCR,BRKS_FVYRS_SCR,BRK_SCR,DIA_SCR,ENVMT_SCR,HEAD_LOSS_SCR,MI_SCR,QUALIT_SCR,RSL_SCR,STANDARD_CONFOR,out=1.0,out=2.0,out=3.0,out=4.0
15.0,10.0,15.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,5.0,15.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,5.0,15.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,5.0,15.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,5.0,15.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,5.0,15.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,5.0,15.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,5.0,15.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,5.0,15.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,5.0,15.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,5.0,15.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,5.0,15.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,5.0,15.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.9999,0.0001,0.0,0.0
15.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.99967,0.00033,0.0,0.0
0.0,0.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
15.0,0.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
0.0,0.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.9997,0.0003,0.0,0.0
15.0,0.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.99905,0.00095,0.0,0.0
0.0,0.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.9999,0.0001,0.0,0.0
15.0,0.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.99969,0.00031,0.0,0.0
0.0,0.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
15.0,0.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
0.0,0.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.99972,0.00028,0.0,0.0
15.0,0.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.99912,0.00088,0.0,0.0
0.0,10.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.99945,0.00055,0.0,0.0
15.0,10.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.99824,0.00176,0.0,0.0
0.0,10.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
15.0,10.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
0.0,10.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.99841,0.00159,0.0,0.0
15.0,10.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.99496,0.00504,0.0,0.0
0.0,10.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.99949,0.00051,0.0,0.0
15.0,10.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.99837,0.00163,0.0,0.0
0.0,10.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
15.0,10.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
0.0,10.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.99852,0.00148,0.0,0.0
15.0,10.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.99532,0.00468,0.0,0.0
0.0,15.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
0.0,5.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.99957,0.00043,0.0,0.0
15.0,5.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.99862,0.00138,0.0,0.0
0.0,5.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
15.0,5.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
0.0,5.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.99875,0.00125,0.0,0.0
15.0,5.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,15.0,0.99604,0.00396,0.0,0.0
0.0,5.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.9996,0.0004,0.0,0.0
15.0,5.0,5.0,10.0,15.0,0.0,10.0,0.0,0.0,15.0,0.99872,0.00128,0.0,0.0
0.0,5.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
15.0,5.0,5.0,10.0,15.0,15.0,10.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
0.0,5.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.99884,0.00116,0.0,0.0
15.0,5.0,5.0,10.0,15.0,5.0,10.0,0.0,0.0,15.0,0.99633,0.00367,0.0,0.0
0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99991,3e-05,6e-05,0.0
15.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99989,9e-05,2e-05,0.0
0.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.99769,0.0,0.00231,0.0
15.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.99921,0.0,0.00079,0.0
0.0,0.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99929,8e-05,0.00063,0.0
15.0,0.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99953,0.00026,0.00021,0.0
0.0,0.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99974,3e-05,0.00024,0.0
15.0,0.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99984,8e-05,8e-05,0.0
0.0,0.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.99075,0.0,0.00925,0.0
15.0,0.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.99683,0.0,0.00317,0.0
0.0,0.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.99741,7e-05,0.00252,0.0
15.0,0.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.9989,0.00024,0.00086,0.0
0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99854,0.00015,0.00131,0.0
15.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99908,0.00048,0.00045,0.0
0.0,10.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.95113,0.0,0.04887,0.0
15.0,10.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.98279,0.0,0.01721,0.0
0.0,10.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.98588,0.00043,0.0137,0.0
15.0,10.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99393,0.00136,0.0047,0.0
0.0,10.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99461,0.00014,0.00525,0.0
15.0,10.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99776,0.00044,0.0018,0.0
0.0,10.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.82857,0.0,0.17143,0.0
15.0,10.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.93414,0.0,0.06586,0.0
0.0,10.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.94667,0.00038,0.05295,0.0
15.0,10.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.98007,0.00125,0.01868,0.0
0.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99934,0.00012,0.00054,0.0
15.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99944,0.00037,0.00018,0.0
0.0,5.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.97933,0.0,0.02067,0.0
15.0,5.0,0.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.99286,0.0,0.00714,0.0
0.0,5.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99399,0.00034,0.00567,0.0
15.0,5.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99699,0.00107,0.00194,0.0
0.0,5.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99773,0.00011,0.00217,0.0
15.0,5.0,0.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99892,0.00035,0.00074,0.0
0.0,5.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.92166,0.0,0.07834,0.0
15.0,5.0,0.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.97185,0.0,0.02815,0.0
0.0,5.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.97724,0.00031,0.02245,0.0
15.0,5.0,0.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.99125,0.00099,0.00776,0.0
0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99804,0.00019,0.00177,0.0
15.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99879,0.00061,0.0006,0.0
0.0,0.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.93498,0.0,0.06502,0.0
15.0,0.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.97685,0.0,0.02315,0.0
0.0,0.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.98102,0.00054,0.01844,0.0
15.0,0.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99191,0.00174,0.00635,0.0
0.0,0.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99273,0.00018,0.0071,0.0
15.0,0.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99701,0.00056,0.00243,0.0
0.0,0.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.78124,0.0,0.21876,0.0
15.0,0.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.91289,0.0,0.08711,0.0
0.0,0.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.92918,0.00047,0.07034,0.0
15.0,0.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.97331,0.00158,0.02511,0.0
0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.96119,0.00099,0.03782,0.0
15.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.98361,0.00321,0.01319,0.0
0.0,10.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.39354,0.0,0.60646,0.0
15.0,10.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.65568,0.0,0.34432,0.0
0.0,10.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.70444,0.00208,0.29348,0.0
15.0,10.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.86855,0.00814,0.12331,0.0
0.0,10.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.86252,0.00082,0.13666,0.0
15.0,10.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.94606,0.00286,0.05108,0.0
0.0,10.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.13879,0.0,0.86121,0.0
15.0,10.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.32109,0.0,0.67891,0.0
0.0,10.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.37311,0.00102,0.62588,0.0
15.0,10.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.63279,0.0055,0.36172,0.0
0.0,15.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,15.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
15.0,15.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
0.0,5.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.98331,0.00079,0.0159,0.0
15.0,5.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.992,0.00253,0.00546,0.0
0.0,5.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.61234,0.0,0.38766,0.0
15.0,5.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.82255,0.0,0.17745,0.0
0.0,5.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.85218,0.00197,0.14585,0.0
15.0,5.0,10.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.93838,0.00689,0.05473,0.0
0.0,5.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.93823,0.0007,0.06107,0.0
15.0,5.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.97604,0.00231,0.02165,0.0
0.0,5.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.28177,0.0,0.71823,0.0
15.0,5.0,10.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.53515,0.0,0.46485,0.0
0.0,5.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.59127,0.00127,0.40746,0.0
15.0,5.0,10.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.80539,0.00548,0.18913,0.0
0.0,0.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,0.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,0.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,0.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,0.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,0.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,0.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,0.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,0.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,0.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,0.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,0.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,10.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,10.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,10.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,10.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,10.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,10.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,10.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,10.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,10.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,10.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,10.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,10.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,15.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,15.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
15.0,15.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0
0.0,5.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,5.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,5.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,5.0,15.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,5.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,5.0,15.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,5.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,5.0,15.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,5.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,5.0,15.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,5.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
15.0,5.0,15.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0
0.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99932,9e-05,0.00059,0.0
15.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99952,0.00028,0.0002,0.0
0.0,0.0,5.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.97732,0.0,0.02268,0.0
15.0,0.0,5.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.99216,0.0,0.00784,0.0
0.0,0.0,5.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99352,0.00025,0.00623,0.0
15.0,0.0,5.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.99707,0.0008,0.00213,0.0
0.0,0.0,5.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99754,8e-05,0.00238,0.0
15.0,0.0,5.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.99893,0.00026,0.00081,0.0
0.0,0.0,5.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.91456,0.0,0.08544,0.0
15.0,0.0,5.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.96915,0.0,0.03085,0.0
0.0,0.0,5.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.97514,0.00023,0.02463,0.0
15.0,0.0,5.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.99074,0.00073,0.00853,0.0
0.0,10.0,5.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.98659,0.00046,0.01295,0.0
15.0,10.0,5.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.99408,0.00148,0.00445,0.0
0.0,10.0,5.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.66043,0.0,0.33957,0.0
15.0,10.0,5.0,10.0,0.0,15.0,10.0,0.0,10.0,15.0,0.85091,0.0,0.14909,0.0
0.0,10.0,5.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.87693,0.00118,0.12189,0.0
15.0,10.0,5.0,10.0,0.0,5.0,10.0,0.0,10.0,15.0,0.9509,0.00406,0.04504,0.0
0.0,10.0,5.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.9494,0.00041,0.05019,0.0
15.0,10.0,5.0,10.0,15.0,0.0,10.0,0.0,10.0,15.0,0.98098,0.00135,0.01767,0.0
0.0,10.0,5.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.32571,0.0,0.67429,0.0
15.0,10.0,5.0,10.0,15.0,15.0,10.0,0.0,10.0,15.0,0.58635,0.0,0.41365,0.0
0.0,10.0,5.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.64065,0.0008,0.35855,0.0
15.0,10.0,5.0,10.0,15.0,5.0,10.0,0.0,10.0,15.0,0.83705,0.00332,0.15964,0.0
0.0,15.0,5.0,10.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
