FID,TARGET_Performance_Level,performance_pred,TARGET_Criticality_Level,criticality_pred,condition_pred,TARGET_Condition_level,TARGET_MITIGATION_Level_PAN,mitigation_pred
22337,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22336,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
5453,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0
22334,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22333,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
22332,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
22331,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
22330,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
4860,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
9894,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
9895,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
9896,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
9897,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
9890,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
9891,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
9892,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9893,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
9898,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
9899,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
22593,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
22592,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
22591,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
22590,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
22597,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22596,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22595,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
22594,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
22599,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22598,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
3401,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
3400,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
3403,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
3402,2.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0
3405,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
3404,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3407,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3406,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
3409,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3408,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
4875,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
4874,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
4877,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
4876,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4871,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0
4870,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
4873,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
4872,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
4879,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
4878,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
2068,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
2069,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
2060,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
2061,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0
2062,5.0,5.0,5.0,3.0,2.0,1.0,4.0,4.0
2063,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
2064,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
2065,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2066,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0
2067,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
14112,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14113,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14110,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14111,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
18479,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
18478,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
14114,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
14115,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18475,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
18474,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
18477,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
14119,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
18471,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
18470,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18473,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
18472,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
16657,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16656,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16655,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
16654,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19601,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19600,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19603,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
19602,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15649,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
15648,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15645,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15644,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
15647,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15646,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15641,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
15640,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
15643,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0
15642,2.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0
6488,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
15398,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
6482,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
15392,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6480,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15390,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
15397,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
6487,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0
6484,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6485,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
9062,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3184,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
3185,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
3186,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3187,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
3180,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0
3181,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
3182,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
3183,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3188,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0
3189,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
4019,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
4018,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4013,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
4012,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4011,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4010,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
4017,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
4016,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4015,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
4014,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19432,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19433,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19430,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19431,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
19436,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19437,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19434,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
19435,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
19438,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
19439,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
24055,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
289,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
288,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
281,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
280,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0
283,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
282,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
285,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
284,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
287,2.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0
286,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
23039,2.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0
1440,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
8549,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
23031,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
23030,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6309,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
6308,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0
6305,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6304,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0
6307,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
6306,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6301,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
6300,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
6303,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6302,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10134,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
10135,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0
10136,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
10137,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10130,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
10131,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
10132,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
10133,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10138,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10139,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
1630,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
1631,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
1632,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
1633,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
1634,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
1635,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0
1636,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
1637,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0
1638,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
1639,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
8546,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14255,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
14254,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14257,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0
14256,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
14251,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
14250,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14253,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14252,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14259,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14258,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
5429,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
5428,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
1188,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
1189,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0
1186,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
1187,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0
1184,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
1185,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
1182,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0
5420,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5423,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
1181,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
12437,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
12436,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
344,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0
7516,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
7515,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
347,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
340,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
7512,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
7511,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
343,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
348,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
349,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
7519,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
7518,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
19375,5.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0
19374,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
19377,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
19376,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19371,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19370,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19373,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19372,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19379,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
19378,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10967,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
10966,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
10965,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10964,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
10963,2.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0
10962,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
10961,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10960,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
10969,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
10968,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16499,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
16498,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
16495,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
16494,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
16497,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
16496,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
16491,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16490,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16493,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16492,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
12432,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
2268,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2269,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2262,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2263,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2260,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2261,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
2266,2.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0
2267,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
2264,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0
2265,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
5821,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
5820,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19016,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
22908,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
22909,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5822,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
22900,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19010,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22902,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22903,2.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0
22904,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22905,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22906,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
19011,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
5827,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
19013,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
17876,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
11616,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
9411,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9412,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
11088,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
11612,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
9415,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
9416,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
5828,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
9418,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9419,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
11618,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
11619,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
11260,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
11267,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
11266,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
17728,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0
17729,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17724,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
17725,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17726,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17727,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
17720,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17721,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17722,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17723,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
11087,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
11086,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20418,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
20419,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
20414,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
20415,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
20416,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
20417,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
20410,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20411,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
20412,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
20413,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20658,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
13183,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
20652,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
13189,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
407,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
406,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
405,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
404,5.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0
403,2.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0
402,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
401,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
23298,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
23297,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
23296,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
23295,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
23294,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
23293,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
23292,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
409,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0
23290,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20387,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
23873,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
23872,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
23871,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0
23870,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
23877,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
23876,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
23875,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
23874,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
23879,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0
23878,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
18848,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
18849,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18840,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18841,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18842,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
18843,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
18844,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
18845,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18846,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
18847,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14097,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
14096,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14095,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
14094,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14093,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14092,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
14091,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14090,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
14099,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14098,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
3232,5.0,5.0,5.0,3.0,2.0,1.0,4.0,4.0
3233,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0
3230,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3231,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
3236,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3237,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
3234,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3235,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
3238,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
3239,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
7359,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18158,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18159,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
5508,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0
5509,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
18152,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
5507,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18150,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
18151,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
5502,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18157,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
18154,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
5501,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
17313,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
542,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
543,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
540,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
12799,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
546,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
547,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
544,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0
545,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
548,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
549,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
12792,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
