@relation untitled
@attribute string
@attribute CritPres2D real
@attribute BRKS_FVYRS_SCR real
@attribute WL real
@attribute PAN real
@attribute WTR real
@attribute Performance_Level string
@attribute Hosp_Serv real
@attribute INFRA_STAT string
@attribute HANSEN_COM real
@attribute Condition_Score_Level string
@attribute BRKS_FVYRS_Level string
@attribute MI_SCR real
@attribute STANDARD_CONFOR real
@attribute RiskThresh string
@attribute FID real
@attribute TRANS real
@attribute BRKS_FVYRS real
@attribute Criticality_Level string
@attribute DIAMETER real
@attribute FLP real
@attribute Hospital real
@attribute Source string
@attribute HL real
@attribute ST_CLASS string
@attribute HDL real
@attribute Criticality_SCR real
@attribute HEAD_LOSS_SCR real
@attribute Maintenance_Cost real
@attribute School real
@attribute MITIGATION_Level string
@attribute Age real
@attribute Shape_* string
@attribute MI real
@attribute RWY real
@attribute Crit_Rests string
@attribute CritConsSc string
@attribute Condition_Score real
@attribute FRM_NODE real
@attribute Med_Centre real
@attribute RSL_SCR real
@attribute WPZ real
@attribute INST_YR real
@attribute New_Seg string
@attribute Mat_Fact real
@attribute HWY real
@attribute ENVMT_SCR real
@attribute TotBrks real
@attribute HEU real
@attribute MATERIAL string
@attribute OBJECTID real
@attribute _Normalized_Quality_-_test_result_Score real
@attribute Operation_Cost real
@attribute TotBrks_Lenght real
@attribute R real
@attribute QUALIT_SCR real
@attribute Shape_Leng real
@attribute Performanc_SCR real
@attribute Active_Ope string
@attribute DIA_SCR real
@attribute f real
@attribute SOIL string
@attribute INSTALL_DA string
@attribute MATERIAL_CD string
@attribute ST_DIR string
@attribute ACCESS_SCR real
@attribute LT_CARE real
@attribute Airp_Serv real
@attribute Tran_main string
@attribute BRK_Level string
@attribute REPLC_COST real
@attribute TM string
@attribute BRKS_FV_YRS_L real
@attribute TO_NODE real
@attribute LEN_M real
@attribute BRK_SCR real
@attribute MI_Level string
@attribute HPU real
@attribute ESA real
@attribute RSL_Level string
@attribute ST_NAME string
@attribute RSL real
@attribute CITY string
@attribute ST_TYPE string
@attribute OPSC string
@attribute DRAINAGE string
@data
'',38.6,10.0,0.0,350.0,0.0,'Very_Low',0.0,'A',510210.0,'Moderately_High','Low',5.0,0.0,'Moderate',2834.0,0.0,2.0,'Very_Low',400.0,0.0,0.0,'ISDISTRIBUTION_MAIN_-_SMALL_DIAMETE',0.001553252,'ARTERIAL',0.0,30.0,0.0,3.197716,0.0,'MONITOR',62.0,'Polyline',0.003449313,0.0,'Fail_(Pressure)','2_(Low)',320.0,596127.0,0.0,15.0,5.0,1955.0,'',0.5,0.0,0.0,2.0,0.0,'DI',3665.0,0.0,2.2384012,31.27232062,1.73e-15,0.0,6.395432,0.0,'YES',5.0,0.03337527,'C','30-12-1899','DI','',0.0,0.0,0.0,'NO','Low',1576.0,'No',31.27232062,596131.0,6.395432,10.0,'Low',0.0,0.0,'Very_High','HURONTARIO_ST',6.5,'BRAMPTON','','2_(Low)','I'
'',38.3,0.0,0.0,230.0,0.0,'Very_Low',0.0,'A',510306.0,'Medium','Low',15.0,0.0,'Moderate',2124.0,0.0,74.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.233634942,'LOCAL',0.0,30.0,0.0,480.989779,0.0,'MONITOR',27.0,'Polyline',0.518834153,0.0,'Fail_(Pressure)','2_(Low)',200.0,596247.0,0.0,5.0,4.0,1990.0,'',1.0,0.0,0.0,101.0,0.0,'CPP',469.0,0.0,336.6928453,10.4991836,2.6e-13,0.0,961.979558,0.0,'YES',5.0,0.03337527,'C','1/4/1990','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',7.692471153,596252.0,961.979558,5.0,'High',0.0,0.0,'Medium','STEELWELL',48.0,'BRAMPTON','RD','2_(Low)','I'
'',36.7,0.0,0.0,600.0,0.0,'Moderately_Low',0.0,'A',511989.0,'Medium','Low',15.0,15.0,'Moderate',2119.0,0.0,29.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.452857329,'LOCAL',0.0,210.0,0.0,932.3080925,0.0,'RELINE_-_REHAB',61.0,'Polyline',1.005662283,0.0,'Fail_(Pressure)','2_(Low)',240.0,596392.0,0.0,15.0,4.0,1956.0,'',1.0,1.0,15.0,78.0,0.0,'CPP',520.0,0.0,652.6156648,4.183166521,5.03e-13,0.0,1864.616185,150.0,'YES',5.0,0.03337527,'C','1/1/1956','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',1.55527986,596383.0,1864.616185,0.0,'High',0.0,1.0,'Very_High','DEERHURST',14.0,'BRAMPTON','DR','2_(Low)','I'
'',0.0,10.0,0.0,320.0,0.0,'Very_Low',0.0,'A',657790.0,'Moderately_High','Low',5.0,0.0,'Low',3911.0,0.0,2.0,'Very_Low',300.0,0.0,0.0,'LAKE_BASED_WATERMAIN',0.007802825,'ARTERIAL',0.0,0.0,0.0,3.4718765,0.0,'MONITOR',14.0,'Polyline',0.005040299,0.0,'Pass','1_(Negligible)',320.0,6515404.0,0.0,15.0,5.0,2003.0,'',0.1,1.0,0.0,2.0,0.0,'PVC',4123.0,0.0,2.43031355,28.80286784,8.67e-15,0.0,6.943753,0.0,'YES',0.0,0.03664517,'CL','1/0/1900_0:00','PVC','',0.0,0.0,0.0,'NO','Low',1171.0,'No',28.80286784,6515344.0,6.943753,10.0,'Low',0.0,0.0,'Very_High','QUEEN',6.1,'BRAMPTON','ST_E','1_(Negligible)','I'
'',39.6,0.0,0.0,510.0,0.0,'Moderately_Low',0.0,'',0.0,'Medium','Low',15.0,15.0,'Low',3996.0,0.0,47.0,'Medium',400.0,0.0,0.0,'2012_COMP_Linear',0.294825,'LOCAL',0.0,120.0,0.0,606.9632,0.0,'RELINE_-_REHAB',117.0,'Polyline',0.654719188,0.0,'Fail_(Pressure)','2_(Low)',240.0,601543.0,0.0,15.0,6.0,1900.0,'',1.0,0.0,15.0,75.0,0.0,'',4330.0,0.0,424.87424,6.178298783,3.28e-13,0.0,1213.9264,150.0,'YES',5.0,0.03337527,'CL','1/0/1900','CPP','',0.0,0.0,0.0,'NO','Low',1576.0,'No',3.871733904,601500.0,1213.9264,0.0,'High',1.0,0.0,'Very_High','REGAN',-42.0,'BRAMPTON','RD','2_(Low)','I'
'',37.8,0.0,0.0,520.0,0.0,'Moderately_Low',0.0,'A',512843.0,'Moderately_Low','Low',15.0,15.0,'Low',486.0,0.0,64.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.300727753,'LOCAL',0.0,210.0,0.0,619.1153355,0.0,'RELINE_-_REHAB',34.0,'Polyline',0.667827456,0.0,'Fail_(Pressure)','2_(Low)',160.0,595724.0,0.0,5.0,3.0,1983.0,'',1.0,0.0,15.0,71.0,0.0,'CPP',547.0,0.0,433.3807349,5.733988154,3.34e-13,0.0,1238.230671,150.0,'YES',5.0,0.03337527,'CL','1/1/1983','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',5.168665379,595726.0,1238.230671,0.0,'High',0.0,1.0,'Medium','WINSTON_CHURCHILL',41.0,'MISSISSAUGA','BLVD','4_(Severe)','W'
'',37.7,5.0,0.0,680.0,1.0,'Moderately_Low',0.0,'A',791178.0,'Moderately_High','Medium',15.0,15.0,'Moderate',1316.0,0.0,69.0,'Moderately_High',400.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.102355901,'ARTERIAL',0.0,210.0,0.0,210.7225145,0.0,'REPLACE_IN_FUTURE',51.0,'Polyline',0.227302205,1.0,'Fail_(Pressure)','2_(Low)',320.0,6569260.0,0.0,10.0,1.0,1966.0,'',1.0,0.0,15.0,114.0,0.0,'CPP',1741.0,0.0,147.5057602,27.04979111,1.14e-13,0.0,421.445029,150.0,'YES',5.0,0.03337527,'S','1/1/1966','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',16.37224199,608344.0,421.445029,10.0,'High',0.0,1.0,'High','SOUTHDOWN',24.0,'MISSISSAUGA','RD','2_(Low)','W'
'',39.2,5.0,0.0,290.0,0.0,'Very_Low',0.0,'A',806676.0,'Medium','Medium',15.0,0.0,'Low',1503.0,0.0,33.0,'Moderately_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.066561856,'LOCAL',0.0,90.0,0.0,137.0324665,0.0,'MONITOR',7.0,'Polyline',0.147814209,0.0,'Fail_(Pressure)','2_(Low)',200.0,6572605.0,0.0,0.0,4.0,2010.0,'',1.0,0.0,0.0,59.0,0.0,'CPP',1794.0,0.0,95.92272655,21.52774503,7.4e-14,0.0,274.064933,0.0,'YES',5.0,0.03337527,'C','1/3/2010','CPP','',10.0,0.0,0.0,'NO','Medium',1576.0,'No',12.04094214,6572627.0,274.064933,5.0,'High',0.0,0.0,'Low','INDIAN',68.0,'MISSISSAUGA','LINE','2_(Low)','I'
'',39.1,0.0,0.0,270.0,0.0,'Very_Low',0.0,'A',516141.0,'Medium','Low',15.0,0.0,'Moderate',2039.0,0.0,39.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.127984075,'ARTERIAL',0.0,30.0,0.0,263.4838425,0.0,'MONITOR',30.0,'Polyline',0.284214805,0.0,'Fail_(Pressure)','2_(Low)',240.0,0.0,0.0,10.0,5.0,1987.0,'',0.5,0.0,0.0,74.0,0.0,'DIHY',109.0,0.0,184.4386898,14.04260681,1.42e-13,0.0,526.967685,0.0,'YES',5.0,0.03337527,'C','1/1/1987','DI','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',7.400833317,600727.0,526.967685,5.0,'High',0.0,0.0,'High','EDWARDS',22.5,'MISSISSAUGA','BLVD','2_(Low)','I'
'',38.2,5.0,0.0,650.0,0.0,'Moderately_Low',0.0,'A',510683.0,'Moderately_High','Medium',15.0,15.0,'Low',3737.0,0.0,68.0,'Moderately_High',300.0,0.0,0.0,'DISTRIBUTION_MAIN_-_SMALL_DIAMETER',0.317933308,'LOCAL',0.0,180.0,0.0,141.4648155,0.0,'REPLACE_IN_FUTURE',15.0,'Polyline',0.205371637,0.0,'Fail_(Pressure)','2_(Low)',320.0,608817.0,0.0,15.0,7.0,2002.0,'',0.1,0.0,15.0,70.0,0.0,'PVC',3420.0,0.0,99.02537085,24.74113431,3.53e-13,0.0,282.929631,150.0,'YES',0.0,0.03664517,'CL','1/0/1900_0:00','PVC','',15.0,0.0,0.0,'NO','Medium',1171.0,'No',24.03424476,608818.0,282.929631,5.0,'High',0.0,1.0,'Very_High','HIGHWOOD',6.0,'BRAMPTON','RD','2_(Low)','I'
'',0.0,0.0,0.0,610.0,0.0,'Moderately_Low',0.0,'A',524427.0,'Medium','Low',15.0,0.0,'Extreme',2963.0,0.0,21.0,'Moderately_High',1800.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',3.75632e-05,'ARTERIAL',0.0,180.0,15.0,218.959549,0.0,'REPLACE_IN_FUTURE',56.0,'Polyline',0.145119389,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',280.0,607793.0,0.0,15.0,4.0,1961.0,'',0.5,0.0,15.0,62.0,0.0,'TMDI',3760.0,0.0,153.2716843,14.15786621,4.17e-17,0.0,437.919098,150.0,'YES',15.0,0.021751236,'CL','1/1/1954','DI','',0.0,0.0,0.0,'NO','Medium',2565.0,'Yes',4.795406297,607804.0,437.919098,5.0,'High',0.0,0.0,'Very_High','TOMKEN',9.5,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',39.1,0.0,0.0,770.0,1.0,'Moderately_High',0.0,'A',523944.0,'Medium','Low',15.0,15.0,'High',2749.0,1.0,82.0,'Very_High',1200.0,0.0,0.0,'RATRANSMISSION_MAIN',0.00094653,'ARTERIAL',1.0,270.0,15.0,653.043401,0.0,'REPLACE_IN_FUTURE',48.0,'Polyline',0.517322359,0.0,'Fail_(Pressure)','2_(Low)',200.0,607293.0,0.0,10.0,3.0,1969.0,'',1.0,0.0,15.0,86.0,1.0,'TMCPP',3188.0,0.0,457.1303807,6.584554707,1.05e-15,0.0,1306.086802,300.0,'YES',15.0,0.024200352,'C','1/1/1969','CPP','',15.0,0.0,0.0,'YES','Low',2146.0,'Yes',6.278296349,608314.0,1306.086802,0.0,'High',0.0,0.0,'High','TOMKEN',27.0,'MISSISSAUGA','RD','2_(Low)','I'
'',39.0,0.0,0.0,610.0,0.0,'Moderately_Low',0.0,'A',512377.0,'Medium','Low',10.0,15.0,'Low',3853.0,0.0,0.0,'Moderately_High',150.0,0.0,0.0,'ISDISTRIBUTION_MAIN_-_SMALL_DIAMETE',0.603367815,'LOCAL',0.0,180.0,0.0,6.566948,0.0,'REPLACE_IN_FUTURE',17.0,'Polyline',0.012729546,0.0,'Fail_(Pressure)','2_(Low)',280.0,608720.0,0.0,15.0,6.0,2000.0,'',0.1,0.0,15.0,4.0,0.0,'PVC',3668.0,0.0,4.5968636,30.455548,6.7e-13,0.0,13.133896,150.0,'YES',0.0,0.04681637,'CL','1/0/1900_0:00','PVC','',15.0,0.0,0.0,'NO','Low',877.0,'No',0.0,608719.0,13.133896,10.0,'Medium',0.0,1.0,'Very_High','CRESTHAVEN_RD',5.8,'BRAMPTON','','2_(Low)','I'
'',39.2,0.0,0.0,230.0,0.0,'Very_Low',0.0,'A',835777.0,'Medium','Low',15.0,0.0,'Moderate',3332.0,0.0,9.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.11545016,'ARTERIAL',0.0,30.0,0.0,237.679975,0.0,'MONITOR',37.0,'Polyline',0.256380684,0.0,'Fail_(Pressure)','2_(Low)',200.0,601549.0,0.0,5.0,6.0,1980.0,'',1.0,0.0,0.0,53.0,0.0,'CPP',1930.0,0.0,166.3759825,11.1494458,1.28e-13,0.0,475.35995,0.0,'YES',5.0,0.03337527,'CL','1/1/1980','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',1.893302118,6575498.0,475.35995,5.0,'High',0.0,0.0,'Medium','VAN_KIRK',38.0,'BRAMPTON','DR','2_(Low)','I'
'',39.1,0.0,0.0,390.0,1.0,'Moderately_Low',0.0,'A',766101.0,'Moderately_Low','Low',15.0,15.0,'Low',279.0,0.0,26.0,'Medium',400.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.16556843,'COLLECTOR',0.0,120.0,0.0,340.859642,0.0,'MONITOR',17.0,'Polyline',0.367678548,0.0,'Fail_(Pressure)','2_(Low)',120.0,6566069.0,0.0,0.0,4.0,2000.0,'',1.0,0.0,15.0,40.0,0.0,'CPP',3600.0,0.0,238.6017494,5.867517751,1.84e-13,0.0,681.719284,150.0,'YES',5.0,0.03337527,'CL','1/10/2000','CPP','',0.0,0.0,0.0,'NO','Low',1576.0,'No',3.813886538,6339492.0,681.719284,0.0,'High',0.0,0.0,'Low','DONWAY',58.0,'MISSISSAUGA','DR','2_(Low)','I'
'',39.4,5.0,0.0,560.0,0.0,'Moderately_Low',0.0,'A',836604.0,'Medium','Medium',15.0,15.0,'Low',2474.0,0.0,118.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.156655028,'ARTERIAL',0.0,210.0,0.0,322.50941,0.0,'RELINE_-_REHAB',6.0,'Polyline',0.347884516,0.0,'Fail_(Pressure)','2_(Low)',200.0,6575765.0,0.0,0.0,4.0,2011.0,'',1.0,0.0,15.0,122.0,0.0,'CPP',1952.0,0.0,225.756587,18.9141768,1.74e-13,0.0,645.01882,150.0,'YES',5.0,0.03337527,'C','9/5/2011','CPP','E',15.0,0.0,0.0,'NO','Medium',1576.0,'No',18.29403985,6575793.0,645.01882,5.0,'High',0.0,1.0,'Low','COURTNEYPARK',69.0,'MISSISSAUGA','DR','2_(Low)','I'
'',38.2,0.0,0.0,570.0,0.0,'Moderately_Low',0.0,'A',510683.0,'Medium','Low',15.0,15.0,'Low',3736.0,0.0,1.0,'Moderately_High',300.0,0.0,0.0,'DISTRIBUTION_MAIN_-_SMALL_DIAMETER',0.317933308,'LOCAL',0.0,180.0,0.0,141.4648155,0.0,'RELINE_-_REHAB',15.0,'Polyline',0.205371637,0.0,'Fail_(Pressure)','2_(Low)',240.0,608817.0,0.0,15.0,7.0,2002.0,'',0.1,0.0,15.0,2.0,0.0,'PVC',3420.0,0.0,99.02537085,0.706889552,3.53e-13,0.0,282.929631,150.0,'YES',0.0,0.03664517,'CL','1/0/1900_0:00','PVC','',15.0,0.0,0.0,'NO','Low',1171.0,'No',0.353444776,608818.0,282.929631,0.0,'High',0.0,1.0,'Very_High','HIGHWOOD',6.0,'BRAMPTON','RD','2_(Low)','I'
'',0.0,5.0,0.0,810.0,1.0,'Moderately_High',0.0,'A',524021.0,'Medium','Medium',15.0,15.0,'High',1869.0,1.0,77.0,'Very_High',1800.0,1.0,0.0,'RATRANSMISSION_MAIN',4.49815e-05,'LOCAL',0.0,270.0,15.0,262.20173,0.0,'REPLACE_NOW',37.0,'Polyline',0.173778924,0.0,'Not_Balanced','5_(Catastrophic)_-_Not_Balanced',240.0,606516.0,0.0,5.0,2.0,1980.0,'',1.0,0.0,15.0,79.0,0.0,'TMCPP',3243.0,0.0,183.541211,15.06473661,5e-17,0.0,524.40346,300.0,'YES',15.0,0.021751236,'CL','1/12/1980','CPP','',15.0,0.0,0.0,'YES','Medium',2565.0,'Yes',14.68335087,607431.0,524.40346,5.0,'High',0.0,1.0,'Medium','IBIS',38.0,'MISSISSAUGA','CT','5_(Catastrophic)_-_Not_Balanced','I'
'',0.0,0.0,0.0,480.0,0.0,'Moderately_Low',0.0,'A',834631.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1554.0,0.0,81.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.240363125,'LOCAL',0.0,210.0,0.0,494.8412495,0.0,'RELINE_-_REHAB',6.0,'Polyline',0.53377546,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',120.0,36575021.0,0.0,0.0,2.0,2011.0,'',1.0,0.0,15.0,94.0,0.0,'CPP3',1920.0,0.0,346.3888747,9.497995579,2.67e-13,0.0,989.682499,150.0,'YES',5.0,0.03337527,'CL','1/4/2011','CPP','E',15.0,0.0,0.0,'NO','Low',1576.0,'No',8.184442999,6575025.0,989.682499,0.0,'High',0.0,1.0,'Low','CENTRAL',69.0,'MISSISSAUGA','PKWY','5_(Catastrophic)_-_Flow_Failure','I'
'',37.8,0.0,0.0,520.0,0.0,'Moderately_Low',0.0,'A',512843.0,'Moderately_Low','Low',15.0,15.0,'Low',483.0,0.0,17.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.300727753,'LOCAL',0.0,210.0,0.0,619.1153355,0.0,'RELINE_-_REHAB',34.0,'Polyline',0.667827456,0.0,'Fail_(Pressure)','2_(Low)',160.0,595724.0,0.0,5.0,3.0,1983.0,'',1.0,0.0,15.0,72.0,0.0,'CPP',547.0,0.0,433.3807349,5.814748551,3.34e-13,0.0,1238.230671,150.0,'YES',5.0,0.03337527,'CL','1/1/1983','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',1.372926741,595726.0,1238.230671,0.0,'High',0.0,1.0,'Medium','WINSTON_CHURCHILL',41.0,'MISSISSAUGA','BLVD','4_(Severe)','W'
'',0.0,5.0,0.0,800.0,1.0,'Moderately_High',0.0,'A',521188.0,'Moderately_High','Medium',15.0,15.0,'Moderate',975.0,0.0,69.0,'Moderately_High',300.0,1.0,0.0,'LAKE_BASED_WATERMAIN',0.634296015,'ARTERIAL',0.0,180.0,0.0,282.2307905,0.0,'REPLACE_IN_FUTURE',67.0,'Polyline',0.409728731,0.0,'Not_Balanced','5_(Catastrophic)_-_Not_Balanced',320.0,606192.0,0.0,15.0,2.0,1950.0,'',0.3,0.0,15.0,81.0,0.0,'CI',4196.0,1.0,197.5615534,14.34995804,7.05e-13,15.0,564.461581,300.0,'YES',0.0,0.03664517,'SL','1/0/1900_0:00','CI','',15.0,0.0,0.0,'NO','Medium',1171.0,'No',12.22403833,606193.0,564.461581,5.0,'High',0.0,1.0,'Very_High','DUNDAS',2.4,'MISSISSAUGA','ST_W','5_(Catastrophic)_-_Not_Balanced','W'
'',37.9,0.0,0.0,410.0,0.0,'Very_Low',0.0,'A',659522.0,'Medium','Low',15.0,0.0,'Low',4018.0,1.0,90.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.283445704,'LOCAL',0.0,210.0,0.0,583.5363735,0.0,'RELINE_-_REHAB',27.0,'Polyline',0.629449134,0.0,'Fail_(Pressure)','2_(Low)',200.0,1618329.0,0.0,5.0,6.0,1990.0,'',1.0,0.0,15.0,137.0,0.0,'CPP',1170.0,0.0,408.4754615,11.73877124,3.15e-13,0.0,1167.072747,0.0,'YES',5.0,0.03337527,'CL','1/3/1990','CPP','S',15.0,0.0,0.0,'YES','Medium',1576.0,'No',7.711601546,6517869.0,1167.072747,5.0,'High',0.0,0.0,'Medium','QUEEN',48.0,'BOLTON','ST','2_(Low)','I'
'',38.8,0.0,0.0,730.0,0.0,'Moderately_High',0.0,'A',523813.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1829.0,1.0,91.0,'Very_High',900.0,0.0,0.0,'RATRANSMISSION_MAIN',0.004074511,'LOCAL',0.0,270.0,15.0,616.233545,0.0,'REPLACE_IN_FUTURE',5.0,'Polyline',0.495083661,0.0,'Fail_(Pressure)','2_(Low)',160.0,603661.0,0.0,0.0,1.0,2012.0,'',1.0,0.0,15.0,141.0,0.0,'TMCPP',3589.0,0.0,431.3634815,11.44046775,4.53e-15,0.0,1232.46709,300.0,'YES',15.0,0.026197846,'SL','1/1/1965','CPP','',15.0,0.0,0.0,'YES','Medium',2116.0,'Yes',7.383564295,608335.0,1232.46709,5.0,'High',0.0,1.0,'Low','NORTH_SERVICE',70.0,'MISSISSAUGA','RD','2_(Low)','I'
'',0.0,0.0,0.0,600.0,0.0,'Moderately_Low',0.0,'A',811315.0,'Medium','Low',15.0,15.0,'Moderate',2427.0,0.0,3.0,'Moderately_High',400.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.232310754,'LOCAL',0.0,210.0,0.0,478.2636435,0.0,'RELINE_-_REHAB',50.0,'Polyline',0.515893524,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',240.0,600420.0,0.0,10.0,4.0,1967.0,'',1.0,0.0,15.0,146.0,0.0,'CPP',1851.0,0.0,334.7845505,15.26354783,2.58e-13,0.0,956.527287,150.0,'YES',5.0,0.03337527,'CL','1/6/1967','CPP','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',0.313634545,6573617.0,956.527287,5.0,'High',0.0,1.0,'High','PEARSON_INT._AIRPORT',25.0,'MISSISSAUGA','','5_(Catastrophic)_-_Flow_Failure','I'
'',38.6,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',673198.0,'Moderately_Low','Low',15.0,0.0,'Low',332.0,0.0,83.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.20361672,'COLLECTOR',0.0,30.0,0.0,419.190557,0.0,'DO_NOTHING',15.0,'Polyline',0.452172555,0.0,'Fail_(Pressure)','2_(Low)',160.0,6524827.0,0.0,0.0,4.0,2002.0,'',1.0,0.0,0.0,85.0,0.0,'CPP',1210.0,0.0,293.4333899,10.13858716,2.26e-13,0.0,838.381114,0.0,'YES',5.0,0.03337527,'CL','10/1/2002','CPP','W',0.0,0.0,0.0,'NO','Medium',1576.0,'No',9.900032171,6524828.0,838.381114,5.0,'High',0.0,0.0,'Low','COURTNEYPARK',60.0,'MISSISSAUGA','DR','2_(Low)','I'
'',0.0,0.0,0.0,230.0,0.0,'Very_Low',0.0,'A',507888.0,'Medium','Low',15.0,0.0,'Moderate',3141.0,0.0,9.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.090683773,'COLLECTOR',0.0,30.0,0.0,186.6928285,0.0,'MONITOR',19.0,'Polyline',0.201381858,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',200.0,599290.0,0.0,0.0,5.0,1998.0,'',1.0,0.0,0.0,144.0,0.0,'CPP',430.0,0.0,130.68498,38.56602344,1.01e-13,0.0,373.385657,0.0,'YES',5.0,0.03337527,'CL','1/11/1998','CPP','',0.0,0.0,0.0,'NO','Low',1576.0,'No',2.410376465,599285.0,373.385657,10.0,'High',0.0,0.0,'Low','WOODWARD',56.0,'BRAMPTON','AVE','5_(Catastrophic)_-_Flow_Failure','I'
'',36.1,0.0,0.0,510.0,1.0,'Moderately_Low',0.0,'A',506619.0,'Medium','Low',15.0,15.0,'High',3008.0,0.0,108.0,'Medium',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.297878952,'ARTERIAL',0.0,120.0,0.0,613.2504415,0.0,'RELINE_-_REHAB',38.0,'Polyline',0.661501111,0.0,'Fail_(Pressure)','2_(Low)',240.0,601554.0,0.0,10.0,6.0,1979.0,'',0.5,0.0,15.0,138.0,0.0,'DI',16.0,0.0,429.2753091,11.25152064,3.31e-13,0.0,1226.500883,150.0,'YES',5.0,0.03337527,'Other','1/1/1979','DI','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',8.805537892,601520.0,1226.500883,5.0,'High',0.0,0.0,'High','HURONTARIO',18.5,'BRAMPTON','ST','2_(Low)','Other'
'',0.0,0.0,0.0,640.0,1.0,'Moderately_High',0.0,'A',688318.0,'Moderately_Low','Low',15.0,15.0,'Moderate',2667.0,0.0,63.0,'Moderately_High',750.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.009545659,'LOCAL',0.0,180.0,15.0,550.822063,0.0,'REPLACE_IN_FUTURE',13.0,'Polyline',0.433316755,0.0,'Not_Balanced','5_(Catastrophic)_-_Not_Balanced',160.0,6528905.0,0.0,0.0,5.0,2004.0,'',1.0,0.0,15.0,144.0,0.0,'CPP',2943.0,0.0,385.5754441,13.07137183,1.06e-14,0.0,1101.644126,300.0,'YES',15.0,0.027594581,'C','1/12/2004','CPP','',0.0,0.0,0.0,'NO','Medium',2161.0,'Yes',5.718725177,6529146.0,1101.644126,5.0,'High',0.0,0.0,'Low','COTTRELLE',62.0,'BRAMPTON','BLVD','5_(Catastrophic)_-_Not_Balanced','I'
'',37.5,0.0,0.0,750.0,0.0,'Moderately_High',0.0,'A',512560.0,'Medium','Low',15.0,15.0,'Moderate',694.0,0.0,14.0,'Moderately_High',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.035517575,'ARTERIAL',0.0,210.0,15.0,629.024724,0.0,'REPLACE_IN_FUTURE',77.0,'Polyline',0.501802924,0.0,'Fail_(Pressure)','2_(Low)',240.0,595932.0,0.0,15.0,3.0,1940.0,'',1.0,0.0,15.0,94.0,0.0,'CPP',2232.0,0.0,440.3173068,7.471884364,3.95e-14,0.0,1258.049448,300.0,'YES',5.0,0.029461491,'CL','1/1/1940','CPP','E',15.0,0.0,0.0,'NO','Low',2131.0,'No',1.112833841,595931.0,1258.049448,0.0,'High',0.0,1.0,'Very_High','EGLINTON',-2.0,'MISSISSAUGA','AVE','2_(Low)','P'
